id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
36,-0.245,0.450,-0.025,69.444,77.778,355.556,738.889,0.000,A
37,-0.235,0.260,0.015,100.000,80.556,361.111,722.222,16.667,A
38,-0.155,0.205,-0.015,169.444,97.222,380.556,2775.000,2052.778,R
39,-0.155,0.315,0.020,177.778,63.889,361.111,1138.889,1636.111,R
40,-0.135,0.355,0.050,175.000,77.778,322.222,663.889,475.000,A
41,-0.185,0.270,-0.035,58.333,69.444,322.222,719.444,55.556,A
42,-0.150,0.270,-0.005,180.556,75.000,386.111,1925.000,1205.556,R
43,-0.175,0.175,-0.025,55.556,58.333,366.667,677.778,1247.222,A
44,-0.150,0.255,0.065,186.111,75.000,347.222,722.222,44.444,A
45,-0.175,0.315,-0.010,141.667,83.333,325.000,727.778,5.556,A
46,-0.135,0.255,0.025,172.222,75.000,377.778,1997.222,1269.444,R
47,-0.090,0.205,0.055,183.333,69.444,347.222,1358.333,638.889,R
48,-0.065,0.295,0.165,161.111,69.444,347.222,661.111,697.222,A
49,-0.080,0.345,0.105,80.556,80.556,366.667,725.000,63.889,A
50,-0.120,0.395,0.100,138.889,75.000,313.889,722.222,2.778,A
51,-0.100,0.465,0.110,111.111,63.889,341.667,705.556,16.667,A
52,-0.120,0.545,0.160,136.111,66.667,338.889,727.778,22.222,A
53,-0.050,0.450,0.130,175.000,77.778,375.000,2669.444,1941.667,R
54,-0.095,0.320,0.060,194.444,80.556,350.000,1200.000,1469.444,R
55,-0.140,0.470,0.130,161.111,72.222,327.778,680.556,519.444,A
56,-0.095,0.555,0.215,127.778,66.667,308.333,725.000,44.444,A
57,0.060,0.330,0.110,133.333,41.667,286.111,1833.333,1108.333,R
58,-0.030,0.460,0.130,130.556,83.333,361.111,663.889,1169.444,A
59,-0.140,0.355,0.050,80.556,63.889,322.222,736.111,72.222,A
60,-0.055,0.610,0.075,183.333,75.000,377.778,1825.000,1088.889,R
61,-0.100,0.490,0.165,136.111,77.778,336.111,663.889,1161.111,A
62,-0.100,0.495,0.090,77.778,86.111,372.222,716.667,52.778,A
63,-0.140,0.395,0.055,197.222,69.444,344.444,711.111,5.556,A
64,-0.115,0.285,0.030,172.222,80.556,358.333,1977.778,1266.667,R
65,-0.065,0.435,0.125,141.667,66.667,358.333,2077.778,100.000,R
66,-0.070,0.490,0.075,194.444,69.444,344.444,1972.222,105.556,R
67,-0.120,0.435,0.070,50.000,61.111,336.111,663.889,1308.333,A
68,-0.190,0.290,0.055,133.333,75.000,347.222,713.889,50.000,A
69,-0.140,0.385,0.070,169.444,72.222,350.000,702.778,11.111,A
70,-0.180,0.435,0.025,55.556,58.333,347.222,727.778,25.000,A
71,-0.225,0.410,0.030,47.222,66.667,330.556,725.000,2.778,A
72,-0.240,0.295,-0.005,52.778,66.667,344.444,708.333,16.667,A
73,-0.240,0.315,0.045,133.333,58.333,333.333,705.556,2.778,A
74,-0.200,0.490,0.080,80.556,63.889,330.556,722.222,16.667,A
75,-0.190,0.475,0.085,122.222,80.556,358.333,730.556,8.333,A
76,-0.200,0.510,0.045,141.667,63.889,327.778,722.222,8.333,A
77,-0.210,0.500,0.005,197.222,86.111,341.667,1763.889,1041.667,R
78,-0.240,0.480,0.035,197.222,63.889,347.222,688.889,1075.000,A
79,-0.245,0.325,0.160,136.111,77.778,344.444,727.778,38.889,A
80,-0.145,0.390,0.030,77.778,86.111,355.556,722.222,5.556,A
81,-0.130,0.405,0.025,177.778,75.000,333.333,1430.556,708.333,R
82,-0.180,0.435,0.035,150.000,58.333,325.000,669.444,761.111,A
83,-0.210,0.165,0.025,97.222,72.222,330.556,719.444,50.000,A
84,-0.090,0.550,0.080,197.222,80.556,352.778,1900.000,1180.556,R
85,-0.135,0.625,0.095,152.778,63.889,308.333,694.444,1205.556,A
86,-0.185,0.490,0.085,61.111,72.222,352.778,736.111,41.667,A
87,-0.175,0.490,0.075,188.889,72.222,336.111,719.444,16.667,A
88,-0.195,0.460,0.090,130.556,66.667,341.667,719.444,0.000,A
89,-0.205,0.395,0.105,111.111,50.000,319.444,716.667,2.778,A
90,-0.145,0.360,0.045,197.222,77.778,358.333,1488.889,772.222,R
91,-0.175,0.535,0.100,130.556,66.667,338.889,697.222,791.667,A
92,-0.215,0.520,0.135,77.778,69.444,330.556,747.222,50.000,A
93,-0.135,0.455,0.055,188.889,83.333,375.000,1905.556,1158.333,R
94,-0.150,0.505,0.090,138.889,52.778,327.778,663.889,1241.667,A
95,-0.225,0.275,0.040,197.222,69.444,350.000,750.000,86.111,A
96,-0.175,0.355,0.070,197.222,75.000,361.111,733.333,16.667,A
97,-0.080,0.130,-0.025,194.444,69.444,352.778,1908.333,1175.000,R
98,-0.180,0.195,0.105,144.444,75.000,355.556,666.667,1241.667,A
99,-0.205,0.405,0.040,138.889,75.000,347.222,763.889,97.222,A
100,-0.080,0.370,0.065,197.222,66.667,347.222,1963.889,1200.000,R
101,-0.090,0.275,0.100,133.333,66.667,325.000,675.000,1288.889,A
102,-0.125,0.240,0.120,141.667,83.333,358.333,736.111,61.111,A
103,-0.150,0.495,0.095,91.667,52.778,333.333,722.222,13.889,A
104,-0.050,0.335,0.065,191.667,66.667,352.778,1961.111,1238.889,R
105,-0.105,0.335,0.100,133.333,66.667,350.000,672.222,1288.889,A
106,-0.140,0.190,0.090,50.000,55.556,322.222,716.667,44.444,A
107,0.030,0.595,0.160,180.556,80.556,380.556,1961.111,1244.444,R
108,-0.025,0.600,0.230,150.000,80.556,347.222,700.000,1261.111,A
109,-0.045,0.520,0.175,61.111,69.444,325.000,716.667,16.667,A
110,0.055,0.480,0.200,197.222,77.778,355.556,1902.778,1186.111,R
111,0.035,0.475,0.235,175.000,50.000,322.222,683.333,1219.444,A
112,-0.005,0.350,0.170,38.889,55.556,338.889,730.556,47.222,A
113,0.075,0.595,0.220,166.667,69.444,336.111,1866.667,1136.111,R
114,0.045,0.625,0.270,194.444,61.111,338.889,686.111,1180.556,A
115,0.005,0.460,0.205,138.889,83.333,375.000,750.000,63.889,A
116,0.055,0.580,0.180,180.556,63.889,338.889,1875.000,1125.000,R
117,0.025,0.570,0.230,150.000,58.333,338.889,675.000,1200.000,A
118,-0.030,0.410,0.175,52.778,66.667,355.556,725.000,50.000,A
119,-0.020,0.350,0.180,158.333,55.556,333.333,705.556,19.444,A
120,-0.060,0.285,0.150,144.444,83.333,347.222,725.000,19.444,A
121,-0.050,0.325,0.120,197.222,72.222,341.667,716.667,8.333,A
122,-0.010,0.620,0.125,172.222,75.000,366.667,1877.778,1161.111,R
123,-0.035,0.580,0.210,152.778,69.444,322.222,680.556,1197.222,A
124,-0.070,0.550,0.190,77.778,80.556,350.000,747.222,66.667,A
125,-0.070,0.500,0.195,177.778,55.556,325.000,741.667,5.556,A
126,-0.060,0.505,0.230,80.556,83.333,352.778,733.333,8.333,A
127,0.080,0.575,0.205,58.333,66.667,311.111,716.667,16.667,A
128,0.010,0.495,0.255,47.222,61.111,325.000,716.667,0.000,A
129,0.130,0.535,0.270,52.778,61.111,338.889,719.444,2.778,A
130,-0.020,0.490,0.230,58.333,72.222,355.556,727.778,8.333,A
131,0.000,0.435,0.270,91.667,80.556,358.333,730.556,2.778,A
132,-0.010,0.500,0.230,166.667,75.000,350.000,744.444,13.889,A
133,0.005,0.710,0.200,194.444,75.000,358.333,2400.000,1655.556,R
134,0.070,0.675,0.285,180.556,61.111,316.667,1380.556,1019.444,R
135,0.050,0.755,0.325,152.778,75.000,352.778,688.889,691.667,A
136,0.025,0.550,0.300,136.111,77.778,350.000,733.333,44.444,A
137,0.040,0.545,0.325,66.667,77.778,344.444,705.556,27.778,A
138,0.045,0.560,0.295,175.000,75.000,344.444,733.333,27.778,A
139,0.015,0.655,0.185,188.889,72.222,352.778,1688.889,955.556,R
140,-0.020,0.640,0.240,155.556,77.778,327.778,708.333,980.556,A
141,-0.020,0.465,0.230,197.222,69.444,341.667,730.556,22.222,A
142,0.060,0.680,0.190,194.444,66.667,352.778,1822.222,1091.667,R
143,0.020,0.685,0.285,183.333,63.889,322.222,702.778,1119.444,A
144,-0.025,0.505,0.215,102.778,66.667,330.556,719.444,16.667,A
145,-0.010,0.645,0.145,194.444,80.556,358.333,1855.556,1136.111,R
146,-0.045,0.510,0.195,180.556,61.111,322.222,680.556,1175.000,A
147,-0.100,0.415,0.135,197.222,69.444,344.444,716.667,36.111,A
148,-0.060,0.335,0.125,172.222,77.778,352.778,1908.333,1191.667,R
149,-0.060,0.500,0.165,152.778,63.889,341.667,688.889,1219.444,A
150,-0.120,0.495,0.135,197.222,77.778,358.333,733.333,44.444,A
151,-0.015,0.415,0.135,191.667,63.889,352.778,1902.778,1169.444,R
152,-0.050,0.520,0.175,141.667,80.556,347.222,677.778,1225.000,A
153,-0.110,0.405,0.120,188.889,58.333,338.889,713.889,36.111,A
154,-0.095,0.440,0.165,194.444,75.000,352.778,716.667,2.778,A
155,-0.120,0.505,0.140,100.000,63.889,336.111,727.778,11.111,A
156,-0.110,0.545,0.215,55.556,66.667,333.333,719.444,8.333,A
157,0.040,0.490,0.190,183.333,61.111,352.778,2530.556,1811.111,R
158,0.020,0.390,0.160,186.111,58.333,350.000,1436.111,1094.444,R
159,-0.060,0.435,0.155,150.000,63.889,341.667,677.778,758.333,A
160,-0.095,0.245,0.135,191.667,83.333,361.111,722.222,44.444,A
161,-0.005,0.595,0.130,197.222,69.444,358.333,1886.111,1163.889,R
162,-0.040,0.605,0.200,158.333,80.556,352.778,702.778,1183.333,A
163,-0.095,0.565,0.170,197.222,83.333,366.667,733.333,30.556,A
164,-0.120,0.745,0.180,133.333,80.556,361.111,733.333,0.000,A
165,-0.105,0.655,0.160,197.222,77.778,347.222,733.333,0.000,A
166,-0.165,0.590,0.155,55.556,72.222,352.778,722.222,11.111,A
167,-0.040,0.520,0.165,188.889,69.444,355.556,1897.222,1175.000,R
168,-0.050,0.570,0.165,147.222,72.222,347.222,683.333,1213.889,A
169,-0.030,0.240,0.060,166.667,69.444,344.444,1727.778,1044.444,R
170,-0.090,0.280,0.070,136.111,66.667,316.667,661.111,1066.667,A
171,-0.115,0.305,0.025,180.556,66.667,352.778,1658.333,997.222,R
172,-0.125,0.370,0.055,197.222,72.222,344.444,680.556,977.778,A
173,-0.185,0.515,-0.045,191.667,61.111,347.222,1652.778,972.222,R
174,-0.195,0.515,0.015,130.556,80.556,347.222,677.778,975.000,A
175,-0.245,0.430,0.010,191.667,77.778,338.889,719.444,41.667,A
176,-0.155,0.420,-0.005,188.889,66.667,352.778,1808.333,1088.889,R
177,-0.205,0.555,0.045,141.667,80.556,344.444,688.889,1119.444,A
178,-0.210,0.390,0.035,188.889,63.889,347.222,711.111,22.222,A
179,-0.180,0.515,-0.050,186.111,69.444,352.778,1766.667,1055.556,R
180,-0.230,0.495,0.025,138.889,77.778,347.222,683.333,1083.333,A
181,-0.265,0.435,0.030,133.333,69.444,344.444,730.556,47.222,A
182,-0.200,0.260,-0.055,172.222,75.000,369.444,1772.222,1041.667,R
183,-0.225,0.320,-0.050,127.778,66.667,347.222,652.778,1119.444,A
184,-0.250,0.345,-0.115,177.778,86.111,352.778,1655.556,1002.778,R
185,-0.275,0.385,-0.050,66.667,69.444,344.444,686.111,969.444,A
186,-0.330,0.300,-0.090,186.111,61.111,325.000,711.111,25.000,A
187,-0.210,0.255,-0.080,169.444,72.222,355.556,1783.333,1072.222,R
188,-0.220,0.285,0.035,141.667,77.778,350.000,675.000,1108.333,A
189,-0.250,0.465,-0.015,197.222,80.556,366.667,738.889,63.889,A
190,-0.225,0.500,0.010,194.444,72.222,327.778,719.444,19.444,A
191,-0.095,0.460,0.100,191.667,72.222,361.111,1800.000,1080.556,R
192,-0.105,0.375,0.110,141.667,75.000,355.556,675.000,1125.000,A
193,-0.020,0.310,0.100,188.889,63.889,344.444,1716.667,1041.667,R
194,-0.040,0.295,0.145,130.556,72.222,355.556,644.444,1072.222,A
195,-0.055,0.200,0.130,180.556,88.889,355.556,711.111,66.667,A
196,-0.015,0.260,0.180,77.778,97.222,347.222,702.778,8.333,A
197,-0.035,0.250,0.185,197.222,100.000,347.222,719.444,16.667,A
198,0.010,0.420,0.185,172.222,80.556,350.000,1813.889,1094.444,R
199,0.040,0.245,0.190,175.000,100.000,383.333,1933.333,119.444,R
200,0.020,0.345,0.240,150.000,91.667,366.667,677.778,1255.556,A
201,-0.030,0.510,0.235,177.778,88.889,347.222,722.222,44.444,A
202,0.060,0.565,0.215,177.778,83.333,352.778,1866.667,1144.444,R
203,0.055,0.580,0.245,197.222,80.556,363.889,655.556,1211.111,A
204,-0.045,0.595,0.170,58.333,69.444,319.444,733.333,77.778,A
205,0.015,0.555,0.170,172.222,72.222,375.000,1872.222,1138.889,R
206,0.015,0.440,0.180,133.333,55.556,344.444,661.111,1211.111,A
207,-0.015,0.315,0.110,188.889,58.333,311.111,722.222,61.111,A
208,-0.025,0.570,0.115,197.222,75.000,377.778,1852.778,1130.556,R
209,-0.060,0.585,0.170,197.222,69.444,350.000,691.667,1161.111,A
210,-0.090,0.575,0.140,191.667,69.444,341.667,733.333,41.667,A
211,-0.080,0.485,0.155,186.111,63.889,344.444,688.889,44.444,A
212,-0.085,0.430,0.125,183.333,66.667,327.778,700.000,11.111,A
213,-0.090,0.400,0.155,127.778,83.333,350.000,713.889,13.889,A
214,-0.050,0.380,0.080,191.667,66.667,355.556,1927.778,1213.889,R
215,-0.040,0.470,0.180,138.889,69.444,325.000,672.222,1255.556,A
216,-0.075,0.325,0.145,122.222,55.556,316.667,719.444,47.222,A
217,-0.040,0.370,0.155,52.778,63.889,350.000,705.556,13.889,A
218,-0.070,0.370,0.175,58.333,66.667,344.444,719.444,13.889,A
219,-0.065,0.315,0.130,183.333,58.333,338.889,738.889,19.444,A
220,-0.125,0.255,0.090,136.111,63.889,319.444,713.889,25.000,A
221,-0.165,0.280,0.090,197.222,72.222,341.667,744.444,30.556,A
222,-0.185,0.275,0.055,141.667,66.667,325.000,719.444,25.000,A
223,-0.220,0.275,0.075,111.111,83.333,347.222,730.556,11.111,A
224,-0.195,0.190,0.070,41.667,58.333,316.667,730.556,0.000,A
225,-0.200,0.145,0.000,88.889,77.778,350.000,741.667,11.111,A
226,-0.270,0.255,0.010,50.000,63.889,341.667,730.556,11.111,A
227,-0.285,0.275,0.000,191.667,72.222,338.889,744.444,13.889,A
228,-0.255,0.280,0.015,97.222,69.444,341.667,733.333,11.111,A
229,-0.255,0.145,0.000,47.222,58.333,316.667,716.667,16.667,A
230,-0.160,0.310,0.080,183.333,86.111,369.444,1597.222,880.556,R
231,-0.175,0.430,0.125,177.778,80.556,338.889,697.222,900.000,A
232,-0.195,0.560,0.070,194.444,75.000,333.333,758.333,61.111,A
233,-0.190,0.495,0.120,58.333,75.000,325.000,727.778,30.556,A
234,-0.155,0.455,0.165,55.556,66.667,350.000,730.556,2.778,A
235,0.045,0.520,0.210,172.222,66.667,344.444,2805.556,2075.000,R
236,0.050,0.420,0.220,183.333,83.333,375.000,1316.667,1488.889,R
237,-0.020,0.605,0.255,58.333,63.889,338.889,683.333,633.333,A
238,-0.050,0.485,0.170,197.222,80.556,372.222,744.444,61.111,A
239,-0.090,0.400,0.145,136.111,58.333,333.333,727.778,16.667,A
240,-0.100,0.400,0.150,61.111,72.222,325.000,725.000,2.778,A
241,-0.080,0.355,0.175,191.667,58.333,330.556,697.222,27.778,A
242,-0.105,0.420,0.180,52.778,69.444,330.556,730.556,33.333,A
243,-0.100,0.505,0.190,61.111,69.444,344.444,744.444,13.889,A
244,-0.050,0.440,0.240,94.444,66.667,344.444,727.778,16.667,A
245,0.035,0.535,0.175,186.111,72.222,366.667,2011.111,1283.333,R
246,-0.025,0.505,0.225,136.111,83.333,352.778,702.778,1308.333,A
247,-0.065,0.415,0.235,138.889,83.333,347.222,738.889,36.111,A
248,0.005,0.510,0.150,175.000,61.111,347.222,1938.889,1200.000,R
249,-0.010,0.575,0.300,177.778,77.778,341.667,697.222,1241.667,A
250,-0.005,0.590,0.125,191.667,61.111,319.444,1744.444,1047.222,R
251,-0.040,0.550,0.175,136.111,77.778,347.222,677.778,1066.667,A
252,-0.065,0.345,0.155,75.000,83.333,369.444,744.444,66.667,A
253,-0.095,0.475,0.140,147.222,83.333,355.556,727.778,16.667,A
254,-0.070,0.430,0.210,66.667,77.778,350.000,727.778,0.000,A
255,0.000,0.385,0.155,180.556,80.556,377.778,1711.111,983.333,R
256,-0.055,0.500,0.180,147.222,80.556,352.778,700.000,1011.111,A
257,-0.055,0.530,0.180,77.778,77.778,350.000,763.889,63.889,A
258,0.070,0.415,0.195,197.222,77.778,355.556,1925.000,1161.111,R
259,0.010,0.400,0.190,150.000,77.778,352.778,675.000,1250.000,A
260,-0.055,0.335,0.170,194.444,80.556,344.444,730.556,55.556,A
261,-0.090,0.490,0.150,83.333,80.556,347.222,741.667,11.111,A
262,-0.095,0.435,0.145,52.778,63.889,344.444,744.444,2.778,A
263,-0.095,0.350,0.125,191.667,69.444,347.222,730.556,13.889,A
264,-0.025,0.340,0.125,183.333,83.333,352.778,1983.333,1252.778,R
265,-0.040,0.310,0.150,130.556,77.778,355.556,691.667,1291.667,A
266,-0.065,0.120,-0.005,180.556,66.667,347.222,1825.000,1133.333,R
267,-0.185,0.330,0.080,144.444,77.778,347.222,686.111,1138.889,A
268,-0.175,0.345,0.070,50.000,61.111,322.222,747.222,61.111,A
269,-0.120,0.350,0.135,138.889,72.222,333.333,716.667,30.556,A
270,-0.025,0.335,0.195,69.444,88.889,355.556,747.222,30.556,A
271,0.060,0.445,0.220,194.444,80.556,363.889,1736.111,988.889,R
272,0.040,0.635,0.275,111.111,52.778,313.889,686.111,1050.000,A
273,-0.010,0.625,0.250,41.667,58.333,338.889,727.778,41.667,A
274,0.045,0.635,0.255,188.889,83.333,355.556,1886.111,1158.333,R
275,0.060,0.760,0.265,141.667,69.444,322.222,683.333,1202.778,A
276,-0.005,0.580,0.250,111.111,77.778,338.889,722.222,38.889,A
277,-0.020,0.475,0.195,175.000,52.778,333.333,711.111,11.111,A
278,-0.065,0.220,0.040,191.667,83.333,397.222,2658.333,1947.222,R
279,-0.160,0.420,0.055,194.444,63.889,347.222,1130.556,1527.778,R
280,-0.165,0.555,0.140,141.667,66.667,341.667,688.889,441.667,A
281,-0.180,0.490,0.100,144.444,66.667,338.889,738.889,50.000,A
282,-0.045,0.660,0.125,169.444,75.000,336.111,1925.000,1186.111,R
283,-0.070,0.635,0.140,169.444,50.000,322.222,658.333,1266.667,A
284,-0.140,0.495,0.125,197.222,80.556,355.556,730.556,72.222,A
285,-0.110,0.375,0.030,186.111,63.889,344.444,1994.444,1263.889,R
286,-0.105,0.445,0.050,194.444,80.556,383.333,1450.000,544.444,R
287,-0.150,0.360,0.075,191.667,58.333,341.667,683.333,766.667,A
288,-0.195,0.275,0.025,194.444,83.333,352.778,719.444,36.111,A
289,-0.170,0.305,0.065,197.222,80.556,358.333,727.778,8.333,A
290,-0.180,0.345,0.085,183.333,55.556,319.444,741.667,13.889,A
291,-0.195,0.400,0.055,141.667,80.556,344.444,730.556,11.111,A
292,-0.200,0.445,0.080,141.667,69.444,330.556,730.556,0.000,A
293,-0.185,0.520,0.115,180.556,83.333,347.222,738.889,8.333,A
294,-0.090,0.460,0.075,197.222,75.000,375.000,1891.667,1152.778,R
295,-0.060,0.340,0.120,188.889,58.333,344.444,1416.667,475.000,R
296,-0.140,0.590,0.135,127.778,66.667,344.444,677.778,738.889,A
297,-0.205,0.510,0.085,136.111,75.000,347.222,738.889,61.111,A
298,-0.190,0.420,0.060,94.444,63.889,344.444,722.222,16.667,A
299,-0.180,0.420,0.100,158.333,66.667,352.778,736.111,13.889,A
300,-0.190,0.220,-0.050,183.333,61.111,347.222,1894.444,1158.333,R
301,-0.260,0.205,-0.040,155.556,66.667,319.444,672.222,1222.222,A
302,-0.340,0.240,-0.080,197.222,69.444,347.222,738.889,66.667,A
303,-0.345,0.365,-0.050,197.222,72.222,352.778,730.556,8.333,A
304,-0.305,0.395,-0.015,47.222,52.778,319.444,744.444,13.889,A
305,-0.320,0.355,-0.015,113.889,77.778,355.556,741.667,2.778,A
306,-0.190,0.610,0.015,197.222,69.444,375.000,2780.556,2038.889,R
307,-0.090,0.510,0.095,191.667,72.222,355.556,1394.444,1386.111,R
308,-0.135,0.530,0.140,100.000,77.778,350.000,677.778,716.667,A
309,-0.110,0.340,0.045,180.556,80.556,383.333,1675.000,997.222,R
310,-0.145,0.260,0.065,97.222,69.444,338.889,658.333,1016.667,A
311,-0.165,0.270,0.090,197.222,75.000,350.000,730.556,72.222,A
312,-0.080,0.375,0.070,191.667,58.333,355.556,725.000,5.556,A
313,-0.130,0.240,0.065,188.889,75.000,341.667,719.444,5.556,A
314,-0.180,0.415,0.090,58.333,83.333,347.222,705.556,13.889,A
315,-0.185,0.240,0.055,194.444,69.444,336.111,716.667,11.111,A
316,-0.180,0.250,0.025,188.889,75.000,358.333,722.222,5.556,A
317,-0.265,0.300,0.030,77.778,80.556,350.000,750.000,27.778,A
318,-0.145,0.270,0.005,191.667,69.444,350.000,1855.556,1105.556,R
319,-0.220,0.325,0.020,197.222,69.444,344.444,675.000,1180.556,A
320,-0.155,0.175,-0.015,188.889,66.667,352.778,1755.556,1080.556,R
321,-0.185,0.325,-0.005,152.778,83.333,350.000,694.444,1061.111,A
322,-0.275,0.220,-0.040,194.444,66.667,344.444,747.222,52.778,A
323,-0.200,0.105,-0.070,172.222,80.556,377.778,1811.111,1063.889,R
324,-0.265,0.095,-0.065,147.222,52.778,344.444,675.000,1136.111,A
325,-0.325,0.030,-0.075,66.667,75.000,352.778,747.222,72.222,A
326,-0.335,0.085,-0.105,136.111,66.667,344.444,702.778,44.444,A
327,-0.340,0.205,-0.065,138.889,80.556,350.000,738.889,36.111,A
328,-0.310,0.195,-0.055,52.778,63.889,336.111,716.667,22.222,A
329,-0.210,0.380,-0.015,194.444,77.778,358.333,1847.222,1130.556,R
330,-0.230,0.350,0.035,55.556,58.333,333.333,686.111,1161.111,A
331,-0.225,0.370,0.065,94.444,83.333,361.111,744.444,58.333,A
332,-0.240,0.415,0.045,147.222,66.667,330.556,719.444,25.000,A
333,-0.200,0.270,0.135,119.444,66.667,341.667,738.889,19.444,A
334,-0.120,0.165,0.065,191.667,63.889,350.000,1652.778,913.889,R
335,-0.100,0.250,0.060,122.222,55.556,327.778,669.444,983.333,A
336,-0.160,0.330,0.070,108.333,77.778,355.556,719.444,50.000,A
337,-0.170,0.335,0.060,44.444,52.778,327.778,711.111,8.333,A
338,-0.130,0.280,0.055,188.889,69.444,311.111,716.667,5.556,A
339,-0.130,0.220,0.010,188.889,83.333,391.667,1602.778,886.111,R
340,-0.110,0.245,0.080,136.111,52.778,327.778,672.222,930.556,A
341,-0.165,0.315,0.110,108.333,83.333,355.556,738.889,66.667,A
342,-0.155,0.325,0.090,80.556,83.333,377.778,705.556,33.333,A
343,-0.105,0.300,0.095,133.333,66.667,330.556,725.000,19.444,A
344,-0.085,0.530,0.060,175.000,102.778,338.889,1969.444,1244.444,R
345,-0.130,0.410,0.085,166.667,75.000,355.556,688.889,1280.556,A
346,-0.125,0.360,0.085,197.222,72.222,322.222,733.333,44.444,A
347,0.010,0.510,0.165,172.222,77.778,350.000,1944.444,1211.111,R
348,0.065,0.480,0.200,183.333,69.444,347.222,2561.111,616.667,R
349,0.080,0.390,0.220,188.889,63.889,347.222,1388.889,1172.222,R
350,-0.010,0.480,0.265,147.222,75.000,366.667,686.111,702.778,A
351,-0.005,0.575,0.250,197.222,83.333,361.111,758.333,72.222,A
352,-0.030,0.595,0.200,197.222,72.222,355.556,730.556,27.778,A
353,-0.070,0.490,0.185,138.889,77.778,338.889,738.889,8.333,A
354,-0.080,0.465,0.160,116.667,63.889,327.778,711.111,27.778,A
355,-0.090,0.410,0.170,75.000,55.556,330.556,727.778,16.667,A
356,-0.085,0.415,0.235,186.111,83.333,350.000,738.889,11.111,A
357,0.040,0.495,0.170,194.444,61.111,363.889,2761.111,2022.222,R
358,0.025,0.370,0.155,191.667,69.444,358.333,1283.333,1477.778,R
359,-0.065,0.385,0.175,147.222,83.333,355.556,686.111,597.222,A
360,-0.145,0.455,0.070,52.778,58.333,341.667,741.667,55.556,A
361,-0.145,0.345,0.090,72.222,80.556,352.778,716.667,25.000,A
362,-0.130,0.330,0.100,55.556,69.444,352.778,719.444,2.778,A
363,-0.060,0.495,0.100,183.333,66.667,347.222,1669.444,950.000,R
364,-0.095,0.655,0.165,155.556,83.333,380.556,691.667,977.778,A
365,-0.075,0.405,0.150,197.222,77.778,350.000,752.778,61.111,A
366,-0.015,0.610,0.165,183.333,66.667,350.000,1891.667,1138.889,R
367,-0.035,0.640,0.255,138.889,61.111,333.333,677.778,1213.889,A
368,-0.060,0.580,0.205,141.667,61.111,352.778,744.444,66.667,A
369,-0.045,0.535,0.185,197.222,66.667,333.333,747.222,2.778,A
370,-0.040,0.385,0.195,75.000,83.333,350.000,716.667,30.556,A
