id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
40,-2.045,1.655,0.450,35663.889,116.667,372.222,813.889,36.111,/
41,-0.725,2.225,0.600,58.333,116.667,383.333,822.222,8.333,/
42,-0.400,2.540,0.750,58.333,108.333,397.222,822.222,0.000,/
43,0.050,2.545,0.980,105.556,94.444,383.333,877.778,55.556,/
44,0.015,2.610,1.235,197.222,100.000,386.111,891.667,13.889,/
45,-0.205,2.475,1.225,58.333,113.889,383.333,875.000,16.667,/
46,-0.170,2.350,1.295,61.111,105.556,375.000,847.222,27.778,/
47,-0.335,1.885,0.765,66.667,113.889,388.889,841.667,5.556,/
48,0.085,1.480,1.245,77.778,88.889,358.333,825.000,16.667,/
49,0.075,1.575,0.740,188.889,105.556,386.111,819.444,5.556,/
50,-0.380,1.385,1.155,75.000,116.667,405.556,850.000,30.556,/
51,-0.255,1.440,1.095,69.444,116.667,402.778,877.778,27.778,/
52,-0.380,1.245,0.490,66.667,116.667,405.556,880.556,2.778,/
53,0.010,1.300,1.095,58.333,102.778,369.444,866.667,13.889,/
54,0.075,1.230,0.520,197.222,102.778,361.111,816.667,50.000,/
55,-0.545,1.210,1.270,61.111,113.889,402.778,813.889,2.778,/
56,-0.435,1.320,0.940,55.556,111.111,388.889,850.000,36.111,/
57,-0.360,1.405,0.875,63.889,116.667,405.556,866.667,16.667,/
58,0.065,1.385,1.015,52.778,94.444,375.000,875.000,8.333,/
59,0.080,1.240,0.485,197.222,111.111,391.667,872.222,2.778,/
60,-0.850,0.985,0.795,197.222,116.667,405.556,852.778,19.444,/
61,-0.555,1.305,1.035,63.889,116.667,372.222,836.111,16.667,/
62,-0.350,1.340,0.760,58.333,116.667,386.111,833.333,2.778,/
63,0.105,1.505,1.260,58.333,116.667,386.111,822.222,11.111,/
64,0.090,1.265,0.555,197.222,108.333,397.222,836.111,13.889,/
65,-0.410,1.365,1.285,69.444,116.667,405.556,891.667,55.556,/
66,-0.325,1.365,0.730,52.778,105.556,394.444,886.111,5.556,/
67,-0.325,1.345,0.910,58.333,105.556,372.222,852.778,33.333,/
68,-0.005,1.595,0.820,69.444,113.889,377.778,825.000,27.778,/
69,-0.205,1.475,0.965,194.444,108.333,369.444,827.778,2.778,/
70,-0.520,1.240,1.010,61.111,108.333,383.333,830.556,2.778,/
71,-0.430,1.355,1.090,61.111,113.889,394.444,872.222,41.667,/
72,-0.230,1.620,0.780,52.778,100.000,375.000,875.000,2.778,/
73,0.005,1.510,0.685,88.889,88.889,372.222,869.444,5.556,/
74,-0.185,1.550,0.840,194.444,116.667,405.556,863.889,5.556,/
75,-0.395,1.515,1.585,66.667,116.667,372.222,844.444,19.444,/
76,-0.230,1.595,0.980,55.556,111.111,363.889,822.222,22.222,/
77,-0.345,1.725,1.060,55.556,105.556,372.222,816.667,5.556,/
78,0.020,1.445,1.220,133.333,102.778,372.222,847.222,30.556,/
79,-0.635,1.380,0.770,197.222,108.333,397.222,869.444,22.222,/
80,-0.655,1.380,1.105,63.889,116.667,391.667,894.444,25.000,/
81,-0.375,1.540,1.280,66.667,116.667,397.222,861.111,33.333,/
82,-0.240,1.615,0.975,58.333,116.667,380.556,830.556,30.556,/
83,-0.135,1.340,0.780,166.667,111.111,391.667,819.444,11.111,/
84,-0.695,1.230,1.130,66.667,116.667,402.778,858.333,38.889,/
85,-0.515,1.415,0.860,55.556,105.556,375.000,852.778,5.556,/
86,-0.545,1.415,0.790,63.889,113.889,402.778,858.333,5.556,/
87,-0.185,1.575,1.225,58.333,116.667,402.778,875.000,16.667,/
88,0.015,1.400,0.860,188.889,111.111,388.889,855.556,19.444,/
89,-0.545,1.425,1.325,63.889,116.667,405.556,836.111,19.444,/
90,-0.380,1.440,0.975,52.778,108.333,358.333,827.778,8.333,/
91,-0.630,1.305,0.765,50.000,105.556,361.111,827.778,0.000,/
92,-0.435,1.630,0.830,58.333,116.667,405.556,836.111,8.333,/
93,-0.040,1.515,1.320,172.222,116.667,400.000,900.000,63.889,/
94,-0.505,1.520,0.945,186.111,116.667,405.556,877.778,22.222,/
95,-0.435,1.525,1.395,58.333,116.667,386.111,852.778,25.000,/
96,-0.360,1.505,1.235,61.111,111.111,375.000,838.889,13.889,/
97,-0.395,1.560,0.885,197.222,111.111,388.889,819.444,19.444,/
98,-0.125,1.375,1.035,88.889,86.111,363.889,838.889,19.444,/
99,-0.145,1.405,0.800,197.222,113.889,394.444,861.111,22.222,/
100,-0.590,1.510,1.085,63.889,113.889,402.778,866.667,5.556,/
101,-0.485,1.560,0.935,58.333,111.111,394.444,863.889,2.778,/
102,-0.420,1.590,0.950,58.333,111.111,394.444,883.333,19.444,/
103,2.100,-1.585,-0.535,69.444,5.556,341.667,730.556,152.778,V
104,0.065,1.945,1.330,58.333,116.667,375.000,808.333,77.778,/
105,0.240,1.660,1.205,163.889,116.667,375.000,816.667,8.333,/
106,-0.395,1.550,1.280,194.444,113.889,377.778,844.444,27.778,/
107,-0.435,1.525,1.270,69.444,116.667,386.111,875.000,30.556,/
108,-0.450,1.460,1.005,58.333,113.889,388.889,894.444,19.444,/
109,-0.385,1.715,1.150,66.667,113.889,388.889,866.667,27.778,/
110,0.025,1.425,1.055,116.667,97.222,355.556,833.333,33.333,/
111,-0.370,1.390,0.955,197.222,111.111,391.667,827.778,5.556,/
112,-0.555,1.370,1.290,66.667,116.667,366.667,841.667,13.889,/
113,-0.505,1.345,0.965,55.556,111.111,372.222,844.444,2.778,/
114,-0.405,1.470,0.995,58.333,116.667,402.778,855.556,11.111,/
115,0.080,1.570,1.240,91.667,91.667,369.444,877.778,22.222,/
116,-0.090,1.565,1.115,197.222,116.667,388.889,869.444,8.333,/
117,-0.465,1.540,1.510,63.889,116.667,391.667,852.778,16.667,/
118,-0.465,1.400,1.130,69.444,116.667,372.222,816.667,36.111,/
119,-0.525,1.380,1.100,61.111,116.667,375.000,813.889,2.778,/
120,-0.375,1.570,0.980,58.333,116.667,394.444,844.444,30.556,/
121,-0.135,1.325,0.980,169.444,108.333,388.889,897.222,52.778,/
122,-0.705,1.265,0.980,194.444,113.889,380.556,883.333,13.889,/
123,-0.685,1.260,1.310,58.333,116.667,372.222,861.111,22.222,/
124,-0.640,1.265,0.735,58.333,113.889,361.111,847.222,13.889,/
125,-2.045,1.080,0.720,107883.333,116.667,377.778,813.889,33.333,/
126,-0.330,1.520,1.355,69.444,113.889,388.889,830.556,16.667,/
127,0.220,1.775,1.655,194.444,113.889,394.444,833.333,2.778,/
128,-0.135,1.790,1.485,191.667,116.667,397.222,861.111,27.778,/
129,-0.270,1.690,1.625,58.333,116.667,400.000,880.556,19.444,/
130,-0.305,1.570,1.320,61.111,116.667,377.778,894.444,13.889,/
131,-0.320,1.550,1.185,88.889,105.556,369.444,841.667,52.778,/
132,0.020,1.410,1.250,69.444,100.000,352.778,813.889,27.778,/
133,0.035,1.430,1.195,186.111,105.556,372.222,819.444,5.556,/
134,-0.500,1.385,1.090,197.222,108.333,386.111,836.111,16.667,/
135,-0.490,1.395,1.425,61.111,113.889,400.000,883.333,47.222,/
136,-0.435,1.445,1.175,80.556,116.667,397.222,886.111,2.778,/
137,-0.380,1.515,0.820,83.333,116.667,388.889,869.444,16.667,/
138,-0.495,1.435,0.940,58.333,116.667,380.556,841.667,27.778,/
139,-0.170,1.355,1.010,155.556,116.667,372.222,841.667,0.000,/
140,-0.610,1.240,0.700,194.444,105.556,369.444,822.222,19.444,/
141,-0.885,1.340,1.125,55.556,111.111,391.667,822.222,0.000,/
142,-0.505,1.620,1.310,58.333,111.111,397.222,861.111,38.889,/
143,-0.175,1.835,1.310,63.889,113.889,402.778,875.000,13.889,/
144,-0.440,1.930,0.740,94.444,111.111,394.444,880.556,5.556,/
145,-0.285,1.565,0.995,108.333,100.000,375.000,855.556,25.000,/
146,0.050,1.745,1.445,194.444,111.111,361.111,825.000,30.556,/
147,-0.165,1.790,1.570,58.333,111.111,394.444,816.667,8.333,/
148,-0.185,1.740,1.175,52.778,108.333,363.889,861.111,44.444,/
149,-0.335,1.500,1.080,75.000,113.889,391.667,872.222,11.111,/
150,-0.430,1.480,0.880,55.556,108.333,380.556,863.889,8.333,/
151,-0.915,0.850,-0.420,86.111,88.889,377.778,861.111,2.778,/
152,-2.045,0.970,0.305,130877.778,113.889,388.889,844.444,16.667,/
153,-2.045,1.135,0.790,131711.111,111.111,388.889,833.333,11.111,/
154,-0.515,1.555,1.455,58.333,111.111,361.111,827.778,5.556,/
155,0.090,2.260,1.405,72.222,116.667,386.111,830.556,2.778,/
156,0.030,2.135,0.950,52.778,105.556,394.444,852.778,22.222,/
157,0.200,1.900,1.010,69.444,113.889,402.778,905.556,52.778,/
158,0.200,1.745,1.205,197.222,116.667,391.667,869.444,36.111,/
159,-0.260,1.695,0.795,186.111,116.667,405.556,836.111,33.333,/
160,-0.295,1.655,1.255,61.111,116.667,377.778,830.556,5.556,/
161,-0.295,1.510,0.880,72.222,116.667,388.889,822.222,8.333,/
162,-0.915,1.065,-0.160,180.556,111.111,400.000,841.667,19.444,/
163,-0.615,1.210,0.510,75.000,116.667,405.556,872.222,30.556,/
164,-0.270,1.530,1.055,197.222,113.889,391.667,875.000,2.778,/
165,-0.380,1.640,1.235,61.111,116.667,405.556,863.889,11.111,/
166,-0.245,1.575,1.170,61.111,113.889,375.000,872.222,8.333,/
167,-0.405,1.205,0.465,52.778,102.778,388.889,822.222,50.000,/
168,-0.420,1.520,0.650,58.333,116.667,388.889,813.889,8.333,/
169,-0.035,1.310,0.995,144.444,108.333,391.667,825.000,11.111,/
170,-0.355,1.455,1.005,63.889,116.667,400.000,852.778,27.778,/
171,-0.350,1.435,0.950,55.556,108.333,397.222,891.667,38.889,/
172,-0.430,1.315,1.095,58.333,116.667,391.667,894.444,2.778,/
173,-0.340,1.475,0.535,197.222,105.556,383.333,850.000,44.444,/
174,-0.145,1.330,0.800,94.444,88.889,369.444,813.889,36.111,/
175,-0.115,1.335,0.835,197.222,105.556,375.000,841.667,27.778,/
176,-0.770,1.235,0.685,58.333,108.333,397.222,836.111,5.556,/
177,-0.500,1.425,1.130,58.333,108.333,386.111,855.556,19.444,/
178,-0.200,1.680,0.695,86.111,97.222,386.111,866.667,11.111,/
179,0.090,1.600,1.080,58.333,105.556,391.667,875.000,8.333,/
180,0.085,1.450,0.895,194.444,100.000,366.667,858.333,16.667,/
181,-2.045,0.645,-0.235,155550.000,105.556,388.889,841.667,16.667,/
182,-2.045,0.775,0.465,156363.889,116.667,369.444,813.889,27.778,/
183,-0.520,1.495,0.765,63.889,113.889,391.667,813.889,0.000,/
184,-0.165,1.880,0.805,58.333,116.667,405.556,869.444,55.556,/
185,0.115,1.770,1.385,166.667,113.889,394.444,894.444,25.000,/
186,-0.060,1.755,0.935,197.222,116.667,391.667,877.778,16.667,/
187,-0.080,1.755,1.400,61.111,113.889,366.667,847.222,30.556,/
188,0.000,1.745,1.080,77.778,108.333,355.556,836.111,11.111,/
189,-0.490,1.550,0.500,197.222,111.111,377.778,822.222,13.889,/
190,-0.300,1.325,0.725,136.111,102.778,372.222,838.889,16.667,/
191,-0.480,1.355,1.020,72.222,116.667,397.222,850.000,11.111,/
192,-0.375,1.450,0.945,63.889,116.667,388.889,861.111,11.111,/
193,-0.375,1.335,0.965,80.556,116.667,405.556,886.111,25.000,/
194,-0.335,1.450,0.675,55.556,105.556,377.778,872.222,13.889,/
195,-0.045,1.275,0.620,119.444,91.667,347.222,825.000,47.222,/
196,-0.395,1.260,0.965,194.444,108.333,352.778,811.111,13.889,/
197,-0.385,1.390,1.020,75.000,113.889,363.889,830.556,19.444,/
198,-0.285,1.355,0.670,61.111,111.111,394.444,850.000,19.444,/
199,-0.340,1.505,0.995,61.111,116.667,405.556,891.667,41.667,/
200,-0.140,1.185,0.525,111.111,97.222,380.556,877.778,13.889,/
201,-0.455,1.060,0.755,197.222,116.667,383.333,861.111,16.667,/
202,-0.620,1.165,0.875,52.778,102.778,361.111,830.556,30.556,/
203,-0.525,1.175,0.535,58.333,111.111,355.556,841.667,11.111,/
204,-0.490,1.210,0.800,63.889,116.667,369.444,830.556,11.111,/
205,-0.145,1.225,0.715,83.333,88.889,372.222,833.333,2.778,/
206,-0.180,1.220,0.885,197.222,113.889,397.222,872.222,38.889,/
207,-0.495,1.215,0.880,69.444,116.667,405.556,872.222,0.000,/
208,-0.445,1.310,0.675,58.333,113.889,380.556,869.444,2.778,/
209,-0.395,1.340,0.925,69.444,116.667,377.778,838.889,30.556,/
210,-0.010,1.475,0.945,55.556,102.778,363.889,819.444,19.444,/
211,0.010,1.315,0.815,197.222,108.333,377.778,819.444,0.000,/
212,-0.645,1.120,0.990,172.222,111.111,391.667,875.000,55.556,/
213,-0.510,1.300,1.000,75.000,113.889,391.667,883.333,8.333,/
214,-0.455,1.330,1.005,61.111,116.667,400.000,863.889,19.444,/
215,-0.370,1.750,1.020,58.333,116.667,386.111,861.111,2.778,/
216,-0.020,1.685,1.255,150.000,116.667,372.222,830.556,30.556,/
217,-0.350,1.790,1.120,197.222,113.889,377.778,825.000,5.556,/
218,-0.400,1.740,1.355,66.667,113.889,358.333,838.889,13.889,/
219,-0.410,1.625,1.000,58.333,113.889,375.000,847.222,8.333,/
220,-0.355,1.755,1.030,66.667,116.667,394.444,855.556,8.333,/
221,-0.105,1.600,1.015,100.000,91.667,380.556,894.444,38.889,/
222,-0.185,1.510,0.885,197.222,113.889,375.000,866.667,27.778,/
223,-0.675,1.410,1.115,58.333,113.889,383.333,830.556,36.111,/
224,-0.485,1.590,1.070,58.333,108.333,361.111,813.889,16.667,/
225,-0.515,1.480,0.870,55.556,108.333,372.222,833.333,19.444,/
226,-0.540,1.735,1.025,63.889,116.667,391.667,858.333,25.000,/
227,-0.160,1.495,0.965,127.778,91.667,363.889,891.667,33.333,/
228,-0.515,1.440,0.810,197.222,113.889,391.667,869.444,22.222,/
229,-0.730,1.460,1.140,63.889,116.667,391.667,855.556,13.889,/
230,-0.675,1.035,1.035,75.000,116.667,366.667,841.667,13.889,/
231,-0.430,1.435,1.100,86.111,116.667,380.556,830.556,11.111,/
232,-0.380,1.705,1.310,69.444,116.667,372.222,827.778,2.778,/
233,0.030,1.505,1.190,116.667,94.444,358.333,833.333,5.556,/
234,-0.210,1.365,0.880,197.222,108.333,383.333,877.778,44.444,/
235,-0.535,1.430,1.090,66.667,116.667,405.556,875.000,2.778,/
236,-0.455,1.485,0.915,94.444,116.667,358.333,877.778,2.778,/
237,-0.470,1.435,0.690,55.556,108.333,375.000,836.111,41.667,/
238,-0.490,1.605,0.960,77.778,116.667,375.000,816.667,19.444,/
239,-0.055,1.535,1.020,111.111,97.222,369.444,830.556,13.889,/
240,-0.095,1.530,0.795,197.222,97.222,383.333,869.444,38.889,/
241,-0.545,1.540,0.710,61.111,111.111,391.667,875.000,5.556,/
242,-0.535,1.460,1.380,72.222,116.667,372.222,863.889,11.111,/
243,-0.380,1.605,1.075,58.333,108.333,358.333,872.222,8.333,/
244,-0.410,1.585,0.940,63.889,113.889,377.778,830.556,41.667,/
245,-0.070,1.545,0.825,58.333,108.333,386.111,830.556,0.000,/
246,-0.110,1.420,0.705,172.222,111.111,400.000,819.444,11.111,/
247,-0.520,1.305,1.120,58.333,108.333,383.333,833.333,13.889,/
248,-0.375,1.520,1.485,52.778,102.778,388.889,872.222,38.889,/
249,-0.380,1.380,0.680,80.556,116.667,397.222,908.333,36.111,/
250,-0.365,1.415,0.775,58.333,108.333,391.667,866.667,41.667,/
251,0.045,1.550,1.465,55.556,105.556,352.778,833.333,33.333,/
252,0.130,1.465,0.720,180.556,116.667,380.556,822.222,11.111,/
253,-0.510,1.355,0.575,61.111,113.889,400.000,816.667,5.556,/
254,-0.535,1.285,0.870,63.889,105.556,383.333,855.556,38.889,/
255,-2.045,0.695,-0.255,218486.111,108.333,383.333,866.667,11.111,/
256,-2.045,1.065,0.075,219352.778,102.778,388.889,866.667,0.000,/
257,-0.145,1.765,1.390,58.333,116.667,402.778,872.222,5.556,/
258,0.290,1.790,1.005,177.778,94.444,344.444,863.889,8.333,/
259,-0.650,1.385,0.335,197.222,105.556,372.222,816.667,47.222,/
260,-0.490,1.685,0.835,58.333,116.667,386.111,808.333,8.333,/
261,-0.075,1.860,0.570,52.778,108.333,391.667,838.889,30.556,/
262,-0.630,1.575,0.720,91.667,116.667,405.556,863.889,25.000,/
263,-0.235,1.790,0.620,77.778,116.667,397.222,894.444,30.556,/
264,0.025,1.895,0.745,163.889,111.111,383.333,877.778,16.667,/
265,-0.255,1.785,1.150,52.778,105.556,377.778,847.222,30.556,/
266,-0.185,1.795,1.450,55.556,111.111,355.556,819.444,27.778,/
267,-0.185,1.770,0.495,66.667,116.667,377.778,841.667,22.222,/
268,-0.195,1.890,0.850,58.333,108.333,388.889,838.889,2.778,/
269,-0.155,1.575,0.860,75.000,94.444,380.556,852.778,13.889,/
270,-0.440,1.440,0.195,197.222,116.667,394.444,877.778,25.000,/
271,-0.490,1.655,1.040,55.556,113.889,402.778,861.111,16.667,/
272,-0.150,1.770,1.325,75.000,113.889,383.333,855.556,5.556,/
273,-0.150,1.605,0.560,150.000,116.667,400.000,833.333,22.222,/
274,-0.015,1.640,1.105,55.556,108.333,369.444,819.444,13.889,/
275,0.155,1.490,0.725,169.444,100.000,383.333,825.000,5.556,/
276,-0.605,1.125,0.500,191.667,111.111,394.444,894.444,69.444,/
277,-0.520,1.215,1.115,58.333,116.667,391.667,886.111,8.333,/
278,-0.450,1.170,-0.025,75.000,116.667,405.556,855.556,30.556,/
279,-0.425,1.395,0.535,197.222,116.667,405.556,847.222,8.333,/
280,-0.220,0.940,0.835,113.889,86.111,358.333,816.667,30.556,/
281,-0.330,1.070,0.505,197.222,113.889,402.778,830.556,13.889,/
282,-0.495,1.350,1.010,58.333,111.111,397.222,844.444,13.889,/
283,-0.325,1.475,1.040,58.333,105.556,386.111,861.111,16.667,/
284,-0.405,1.415,0.435,69.444,116.667,405.556,863.889,2.778,/
285,-0.120,1.495,0.870,66.667,113.889,386.111,894.444,30.556,/
286,-0.230,1.270,-0.020,191.667,105.556,375.000,841.667,52.778,/
287,-2.045,1.030,0.330,245711.111,116.667,402.778,813.889,27.778,/
288,-0.720,1.370,0.665,61.111,111.111,372.222,822.222,8.333,/
289,-0.225,1.750,1.435,77.778,111.111,391.667,833.333,11.111,/
290,0.160,2.140,1.085,58.333,116.667,402.778,877.778,44.444,/
291,0.205,1.765,0.850,138.889,116.667,405.556,894.444,16.667,/
292,-0.430,1.450,0.935,191.667,111.111,366.667,872.222,22.222,/
293,-0.630,1.350,0.640,91.667,108.333,352.778,836.111,36.111,/
294,-0.545,1.460,0.440,69.444,111.111,391.667,836.111,0.000,/
295,-0.455,1.625,0.630,66.667,116.667,400.000,825.000,11.111,/
296,-0.225,1.250,0.730,116.667,100.000,375.000,827.778,2.778,/
297,-0.585,1.415,0.615,188.889,113.889,402.778,852.778,25.000,/
298,-0.460,1.505,0.765,63.889,113.889,391.667,877.778,25.000,/
299,-0.540,1.370,0.415,69.444,116.667,397.222,883.333,5.556,/
300,-0.545,1.530,0.755,58.333,111.111,377.778,863.889,19.444,/
301,-0.180,1.360,1.035,116.667,105.556,355.556,825.000,38.889,/
302,-0.545,1.340,0.475,194.444,111.111,380.556,808.333,16.667,/
303,-0.610,1.260,0.770,77.778,105.556,386.111,850.000,41.667,/
304,-0.400,1.470,-0.290,58.333,116.667,402.778,677.778,172.222,V
305,-0.460,1.485,0.605,61.111,113.889,388.889,944.444,266.667,/
306,-0.580,1.435,0.895,94.444,116.667,394.444,858.333,86.111,/
307,-0.150,1.255,1.010,141.667,102.778,372.222,861.111,2.778,/
308,-0.520,1.395,1.060,144.444,116.667,366.667,827.778,33.333,/
309,-0.675,1.055,1.035,55.556,111.111,358.333,830.556,2.778,/
310,-0.560,1.270,0.910,66.667,116.667,375.000,819.444,11.111,/
311,-0.765,1.110,0.640,58.333,116.667,402.778,838.889,19.444,/
312,-0.260,1.300,1.030,116.667,88.889,377.778,883.333,44.444,/
313,-0.305,1.550,1.340,197.222,116.667,397.222,900.000,16.667,/
314,-0.275,1.480,1.630,63.889,116.667,363.889,861.111,38.889,/
315,-0.255,1.530,1.160,50.000,97.222,355.556,819.444,41.667,/
316,-0.305,1.350,1.145,58.333,108.333,372.222,825.000,5.556,/
317,0.065,1.375,1.240,86.111,88.889,361.111,827.778,2.778,/
318,-0.125,1.320,1.005,197.222,116.667,405.556,861.111,33.333,/
319,-0.575,1.255,1.140,58.333,116.667,405.556,875.000,13.889,/
320,-0.445,1.285,1.120,63.889,116.667,391.667,872.222,2.778,/
321,-0.355,1.415,0.950,50.000,102.778,391.667,855.556,16.667,/
322,0.160,1.545,1.260,52.778,100.000,366.667,852.778,2.778,/
323,0.210,1.335,0.965,194.444,108.333,361.111,819.444,33.333,/
324,-0.490,1.300,1.430,55.556,105.556,388.889,813.889,5.556,/
325,-0.500,1.355,0.835,61.111,116.667,394.444,844.444,30.556,/
326,-0.405,1.365,0.960,69.444,113.889,400.000,872.222,27.778,/
327,-0.125,1.565,0.990,58.333,116.667,405.556,894.444,22.222,/
328,-0.035,1.195,1.085,166.667,116.667,388.889,866.667,27.778,/
329,-0.525,1.230,0.930,188.889,105.556,372.222,838.889,27.778,/
330,-0.570,1.240,1.150,63.889,116.667,369.444,813.889,25.000,/
331,-0.500,1.230,0.480,55.556,105.556,375.000,852.778,38.889,/
332,-0.470,1.650,1.005,63.889,116.667,405.556,847.222,5.556,/
333,-0.060,1.140,1.020,150.000,111.111,400.000,863.889,16.667,/
334,-0.565,1.320,0.980,197.222,102.778,391.667,869.444,5.556,/
335,-0.480,1.335,1.270,63.889,113.889,375.000,863.889,5.556,/
336,-0.585,1.240,0.750,55.556,108.333,377.778,838.889,25.000,/
337,-0.680,1.235,0.640,52.778,111.111,377.778,838.889,0.000,/
338,-0.040,1.460,1.355,97.222,94.444,358.333,822.222,16.667,/
339,-0.010,1.610,0.885,197.222,113.889,402.778,830.556,8.333,/
340,-0.350,1.540,1.515,55.556,108.333,397.222,894.444,63.889,/
341,-0.350,1.480,1.325,58.333,111.111,394.444,886.111,8.333,/
342,-0.350,1.500,0.885,52.778,108.333,391.667,863.889,22.222,/
343,-0.165,1.485,0.975,58.333,116.667,402.778,825.000,38.889,/
344,0.000,1.270,1.200,180.556,105.556,369.444,825.000,0.000,/
345,-0.520,1.345,1.050,188.889,116.667,405.556,830.556,5.556,/
346,-0.560,1.670,1.255,66.667,116.667,377.778,861.111,30.556,/
347,-0.430,1.865,0.880,80.556,116.667,405.556,866.667,5.556,/
348,-0.435,2.005,0.625,58.333,116.667,397.222,863.889,2.778,/
349,-0.405,1.530,0.525,169.444,91.667,377.778,875.000,11.111,/
350,-0.745,1.375,1.070,63.889,116.667,375.000,844.444,30.556,/
351,-0.375,1.635,1.255,80.556,116.667,355.556,819.444,25.000,/
352,-0.480,1.425,0.675,72.222,116.667,388.889,816.667,2.778,/
353,-0.465,1.660,1.105,58.333,116.667,386.111,852.778,36.111,/
354,-0.020,1.615,0.820,155.556,113.889,402.778,877.778,25.000,/
355,-0.655,1.375,0.815,63.889,116.667,405.556,891.667,13.889,/
356,-0.595,1.400,1.335,58.333,108.333,377.778,866.667,25.000,/
357,-0.560,1.350,1.055,66.667,105.556,375.000,830.556,36.111,/
358,-0.530,1.555,1.190,63.889,116.667,397.222,825.000,5.556,/
359,-0.065,1.490,0.965,119.444,105.556,380.556,838.889,13.889,/
360,-0.525,1.355,0.870,197.222,102.778,375.000,847.222,8.333,/
361,-0.520,1.430,1.425,58.333,111.111,380.556,858.333,11.111,/
362,-0.400,1.500,0.725,55.556,111.111,386.111,880.556,22.222,/
363,-0.595,1.490,1.005,52.778,105.556,388.889,863.889,16.667,/
364,-0.200,1.510,1.015,102.778,91.667,377.778,847.222,16.667,/
365,-0.275,1.475,1.070,197.222,113.889,377.778,825.000,22.222,/
366,-0.500,1.495,1.640,58.333,113.889,358.333,819.444,5.556,/
367,-0.410,1.810,1.065,58.333,116.667,405.556,838.889,19.444,/
368,-0.385,1.730,1.190,55.556,105.556,388.889,905.556,66.667,/
369,-0.075,1.395,1.220,94.444,91.667,375.000,883.333,22.222,/
370,-0.165,1.500,1.035,197.222,111.111,391.667,852.778,30.556,/
371,-0.465,1.530,1.670,58.333,116.667,372.222,841.667,11.111,/
372,-0.340,1.615,1.090,66.667,116.667,391.667,813.889,27.778,/
373,-0.695,1.280,0.570,183.333,116.667,402.778,836.111,22.222,/
374,-0.465,1.265,1.010,83.333,94.444,375.000,844.444,8.333,/
375,-0.215,1.610,1.110,197.222,111.111,394.444,863.889,19.444,/
376,-0.275,1.760,1.685,58.333,113.889,402.778,872.222,8.333,/
377,-0.195,1.765,1.295,61.111,111.111,383.333,897.222,25.000,/
