id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
46,-0.155,0.720,-0.110,161.111,111.111,272.222,575.000,330.556,N
47,-0.180,0.810,-0.065,58.333,91.667,316.667,680.556,105.556,N
48,-0.165,0.835,-0.100,105.556,102.778,308.333,561.111,119.444,N
49,-0.170,0.875,-0.110,191.667,108.333,294.444,655.556,94.444,N
50,-0.170,0.770,-0.080,133.333,102.778,308.333,661.111,5.556,N
51,-0.135,0.910,-0.005,75.000,75.000,291.667,816.667,155.556,N
52,-0.140,0.885,-0.055,83.333,88.889,308.333,911.111,94.444,N
53,-0.140,0.830,-0.105,163.889,111.111,244.444,694.444,216.667,N
54,-0.155,0.785,-0.025,141.667,108.333,291.667,613.889,80.556,N
55,-0.205,0.990,-0.075,102.778,116.667,338.889,911.111,297.222,N
56,-0.165,0.835,-0.080,55.556,108.333,288.889,738.889,172.222,N
57,-0.145,0.950,-0.020,172.222,102.778,280.556,697.222,41.667,N
58,-0.020,0.940,-0.050,180.556,116.667,291.667,411.111,286.111,N
59,-0.165,0.905,-0.070,44.444,100.000,300.000,630.556,219.444,N
60,-0.145,0.880,-0.065,183.333,116.667,302.778,636.111,5.556,N
61,-0.150,0.945,0.000,61.111,116.667,294.444,616.667,19.444,N
62,-0.130,0.935,-0.105,197.222,83.333,291.667,563.889,52.778,N
63,-0.190,0.845,-0.070,55.556,100.000,291.667,711.111,147.222,N
64,-0.185,0.795,-0.060,197.222,105.556,297.222,711.111,0.000,N
65,-0.070,0.950,-0.095,197.222,100.000,308.333,450.000,261.111,N
66,-0.185,0.930,-0.090,58.333,116.667,325.000,677.778,227.778,N
67,-0.150,0.870,-0.130,152.778,116.667,241.667,636.111,41.667,N
68,-0.195,0.795,-0.090,88.889,80.556,294.444,636.111,0.000,N
69,-0.090,0.910,0.430,183.333,113.889,372.222,427.778,208.333,N
70,0.015,0.360,-0.035,58.333,113.889,288.889,355.556,72.222,a
71,-0.245,0.790,-0.085,172.222,111.111,305.556,616.667,261.111,N
72,-0.145,0.700,-0.155,144.444,108.333,272.222,508.333,108.333,N
73,-0.215,0.925,-0.005,66.667,91.667,333.333,841.667,333.333,N
74,-0.005,0.900,-0.095,188.889,116.667,308.333,463.889,377.778,N
75,-0.160,0.715,-0.095,108.333,111.111,336.111,702.778,238.889,N
76,-0.190,0.765,-0.125,63.889,86.111,291.667,675.000,27.778,N
77,-0.125,0.935,-0.205,166.667,116.667,305.556,419.444,255.556,N
78,-0.275,0.735,-0.190,91.667,105.556,288.889,625.000,205.556,N
79,-0.260,0.655,-0.125,80.556,116.667,308.333,808.333,183.333,N
80,-0.235,0.845,-0.165,66.667,69.444,272.222,650.000,158.333,N
81,-0.240,0.780,-0.170,94.444,80.556,294.444,625.000,25.000,N
82,-0.235,0.760,-0.140,52.778,100.000,275.000,613.889,11.111,N
83,-0.205,0.765,-0.100,55.556,77.778,302.778,869.444,255.556,N
84,-0.215,0.860,-0.140,136.111,80.556,277.778,897.222,27.778,N
85,-0.190,0.815,-0.090,183.333,111.111,291.667,722.222,175.000,N
86,-0.245,0.725,-0.090,108.333,83.333,288.889,663.889,58.333,N
87,-0.090,0.920,-0.180,188.889,111.111,280.556,430.556,233.333,N
88,-0.255,0.760,-0.180,183.333,116.667,294.444,508.333,77.778,N
89,-0.200,0.735,-0.120,141.667,105.556,275.000,608.333,100.000,N
90,-0.200,0.955,-0.060,55.556,83.333,305.556,925.000,316.667,N
91,-0.215,0.895,-0.095,58.333,113.889,311.111,836.111,88.889,N
92,-0.095,0.875,-0.040,183.333,102.778,291.667,436.111,400.000,N
93,-0.045,0.840,-0.195,197.222,116.667,288.889,444.444,8.333,N
94,-0.245,0.915,-0.150,197.222,86.111,325.000,663.889,219.444,N
95,-0.215,0.760,-0.075,50.000,72.222,291.667,969.444,305.556,N
96,-0.075,0.935,-0.090,180.556,116.667,291.667,433.333,536.111,N
97,-0.195,0.770,-0.155,58.333,113.889,311.111,594.444,161.111,N
98,-0.235,0.880,-0.110,63.889,83.333,300.000,886.111,291.667,N
99,-0.190,0.735,-0.145,130.556,116.667,255.556,569.444,316.667,N
100,-0.225,0.695,-0.120,63.889,113.889,294.444,680.556,111.111,N
101,-0.185,0.825,-0.095,136.111,91.667,319.444,638.889,41.667,N
102,-0.175,0.810,-0.075,188.889,91.667,316.667,686.111,47.222,N
103,-0.125,0.860,-0.055,113.889,111.111,291.667,672.222,13.889,N
104,-0.160,0.795,-0.065,161.111,80.556,300.000,730.556,58.333,N
105,-0.140,0.880,-0.045,177.778,80.556,288.889,650.000,80.556,N
106,-0.170,0.800,-0.080,138.889,102.778,277.778,780.556,130.556,N
107,-0.205,0.725,-0.085,108.333,108.333,286.111,622.222,158.333,N
108,-0.255,0.800,-0.125,133.333,88.889,305.556,688.889,66.667,N
109,-0.230,0.650,-0.140,116.667,113.889,286.111,536.111,152.778,N
110,-0.245,0.760,-0.145,136.111,113.889,322.222,663.889,127.778,N
111,-0.250,0.690,-0.170,136.111,113.889,261.111,597.222,66.667,N
112,-0.215,0.715,-0.160,100.000,113.889,288.889,516.667,80.556,N
113,-0.160,0.880,-0.175,194.444,111.111,288.889,430.556,86.111,N
114,-0.235,0.650,-0.100,75.000,105.556,308.333,777.778,347.222,N
115,-0.230,0.760,-0.125,133.333,83.333,291.667,694.444,83.333,N
116,-0.215,0.795,-0.160,158.333,113.889,227.778,691.667,2.778,N
117,-0.215,0.655,-0.125,72.222,97.222,288.889,666.667,25.000,N
118,-0.210,0.760,-0.060,69.444,113.889,319.444,827.778,161.111,N
119,-0.195,0.885,-0.070,61.111,83.333,319.444,661.111,166.667,N
120,-0.250,0.795,-0.110,88.889,116.667,319.444,805.556,144.444,N
121,-0.225,0.770,-0.100,133.333,113.889,305.556,747.222,58.333,N
122,-0.210,0.865,-0.085,100.000,83.333,275.000,630.556,116.667,N
123,-0.190,0.910,-0.020,55.556,100.000,275.000,644.444,13.889,N
124,-0.020,0.845,-0.125,175.000,111.111,300.000,397.222,247.222,N
125,-0.220,0.750,-0.035,50.000,100.000,291.667,730.556,333.333,N
126,-0.160,0.825,-0.155,172.222,111.111,236.111,563.889,166.667,N
127,-0.215,0.755,-0.100,191.667,91.667,316.667,672.222,108.333,N
128,-0.170,0.730,-0.075,58.333,105.556,288.889,786.111,113.889,N
129,-0.170,0.930,-0.040,63.889,88.889,341.667,1152.778,366.667,N
130,-0.150,0.780,-0.020,141.667,108.333,291.667,861.111,291.667,N
131,-0.160,0.695,-0.055,55.556,105.556,241.667,630.556,230.556,N
132,-0.175,0.860,-0.070,130.556,116.667,291.667,477.778,152.778,N
133,-0.155,0.795,-0.080,119.444,102.778,258.333,552.778,75.000,N
134,-0.200,0.745,-0.080,186.111,116.667,291.667,647.222,94.444,N
135,-0.230,0.890,-0.090,61.111,80.556,297.222,877.778,230.556,N
136,-0.180,0.830,-0.090,61.111,83.333,288.889,513.889,363.889,N
137,-0.215,0.750,-0.130,66.667,113.889,336.111,794.444,280.556,N
138,-0.210,0.760,-0.095,183.333,100.000,288.889,683.333,111.111,N
139,-0.185,0.905,-0.055,122.222,83.333,294.444,855.556,172.222,N
140,-0.055,0.880,-0.080,172.222,108.333,277.778,413.889,441.667,N
141,-0.220,0.765,-0.120,177.778,113.889,308.333,758.333,344.444,N
142,-0.210,0.825,-0.090,83.333,86.111,305.556,686.111,72.222,N
143,-0.090,0.955,-0.120,163.889,113.889,288.889,411.111,275.000,N
144,-0.185,0.790,-0.140,141.667,105.556,308.333,561.111,150.000,N
145,-0.140,0.845,-0.170,166.667,102.778,275.000,427.778,133.333,N
146,-0.220,0.745,-0.070,58.333,111.111,319.444,686.111,258.333,N
147,-0.215,0.845,-0.135,52.778,75.000,325.000,830.556,144.444,N
148,-0.185,0.750,-0.075,77.778,102.778,294.444,927.778,97.222,N
149,-0.170,0.845,-0.050,130.556,88.889,277.778,650.000,277.778,N
150,-0.185,0.790,-0.080,122.222,75.000,275.000,541.667,108.333,N
151,-0.185,0.780,-0.035,91.667,111.111,311.111,969.444,427.778,N
152,-0.055,0.875,-0.045,197.222,102.778,272.222,461.111,508.333,N
153,-0.045,0.790,-0.095,163.889,100.000,277.778,391.667,69.444,N
154,-0.195,0.905,-0.050,72.222,91.667,336.111,677.778,286.111,N
155,-0.140,0.800,-0.130,91.667,105.556,311.111,666.667,11.111,N
156,-0.165,0.875,-0.065,197.222,113.889,291.667,694.444,27.778,N
157,-0.140,0.965,-0.070,75.000,83.333,291.667,677.778,16.667,N
158,-0.175,0.805,-0.050,197.222,116.667,294.444,736.111,58.333,N
159,-0.200,0.825,-0.065,63.889,113.889,291.667,783.333,47.222,N
160,-0.150,0.955,-0.050,69.444,88.889,305.556,825.000,41.667,N
161,-0.165,0.810,-0.040,72.222,113.889,302.778,800.000,25.000,N
162,-0.175,0.925,-0.095,130.556,86.111,322.222,925.000,125.000,N
163,-0.170,0.890,-0.020,55.556,83.333,308.333,825.000,100.000,N
164,-0.145,0.755,-0.020,133.333,116.667,308.333,625.000,200.000,N
165,-0.145,0.905,0.020,116.667,88.889,305.556,838.889,213.889,N
166,-0.140,0.840,-0.040,116.667,88.889,286.111,566.667,272.222,N
167,-0.145,0.835,-0.045,191.667,111.111,286.111,636.111,69.444,N
168,-0.130,0.855,-0.020,133.333,102.778,275.000,611.111,25.000,N
169,-0.165,0.995,-0.050,175.000,86.111,313.889,727.778,116.667,N
170,-0.130,0.860,-0.075,58.333,88.889,277.778,480.556,247.222,N
171,-0.195,0.825,-0.125,183.333,116.667,341.667,638.889,158.333,N
172,-0.225,0.755,-0.130,158.333,86.111,297.222,675.000,36.111,N
173,-0.255,0.845,-0.120,58.333,88.889,313.889,686.111,11.111,N
174,-0.120,0.800,-0.130,158.333,102.778,294.444,413.889,272.222,N
175,-0.130,0.840,-0.205,136.111,102.778,280.556,377.778,36.111,N
176,-0.265,0.695,-0.115,111.111,80.556,308.333,894.444,516.667,N
177,-0.235,0.845,-0.185,138.889,77.778,275.000,611.111,283.333,N
178,-0.240,0.780,-0.155,83.333,113.889,288.889,641.667,30.556,N
179,-0.155,0.815,-0.135,163.889,111.111,291.667,397.222,244.444,N
180,-0.225,0.875,-0.120,161.111,86.111,308.333,883.333,486.111,N
181,-0.210,0.825,-0.095,155.556,116.667,338.889,1108.333,225.000,N
182,-0.205,0.730,-0.110,58.333,113.889,305.556,877.778,230.556,N
183,-0.220,0.870,-0.130,152.778,116.667,300.000,752.778,125.000,N
184,-0.225,0.735,-0.105,100.000,116.667,275.000,780.556,27.778,N
185,-0.210,0.620,-0.115,191.667,100.000,241.667,575.000,205.556,N
186,-0.215,0.680,-0.105,158.333,105.556,291.667,516.667,58.333,N
187,-0.230,0.795,-0.140,180.556,116.667,277.778,488.889,27.778,N
188,-0.220,0.730,-0.165,44.444,97.222,325.000,600.000,111.111,N
189,-0.190,0.655,-0.170,119.444,100.000,272.222,588.889,11.111,N
190,-0.220,0.765,-0.120,63.889,88.889,294.444,727.778,138.889,N
191,-0.205,0.820,-0.115,111.111,86.111,327.778,811.111,83.333,N
192,-0.165,0.675,-0.060,52.778,102.778,294.444,694.444,116.667,N
193,-0.225,0.725,-0.130,50.000,100.000,288.889,783.333,88.889,N
194,-0.210,0.730,-0.100,105.556,72.222,272.222,600.000,183.333,N
195,-0.225,0.715,-0.140,97.222,102.778,291.667,691.667,91.667,N
196,-0.205,0.710,-0.125,147.222,97.222,286.111,566.667,125.000,N
197,-0.245,0.765,-0.125,175.000,80.556,291.667,677.778,111.111,N
198,-0.225,0.745,-0.160,66.667,83.333,305.556,608.333,69.444,N
199,-0.205,0.730,-0.145,152.778,111.111,313.889,691.667,83.333,N
200,-0.225,0.745,-0.150,194.444,102.778,294.444,702.778,11.111,N
201,-0.225,0.740,-0.150,186.111,116.667,305.556,608.333,94.444,N
202,-0.260,0.805,-0.140,197.222,86.111,305.556,663.889,55.556,N
203,-0.190,0.605,-0.140,141.667,100.000,236.111,508.333,155.556,N
204,-0.145,0.745,-0.135,197.222,86.111,277.778,405.556,102.778,N
205,-0.235,0.875,-0.070,105.556,80.556,311.111,1044.444,638.889,N
206,-0.185,0.700,-0.110,122.222,111.111,319.444,697.222,347.222,N
207,-0.165,0.730,-0.070,58.333,111.111,308.333,855.556,158.333,N
208,-0.150,0.920,-0.060,111.111,86.111,319.444,802.778,52.778,N
209,-0.195,0.830,-0.080,191.667,113.889,333.333,891.667,88.889,N
210,-0.235,0.740,-0.160,186.111,111.111,252.778,697.222,194.444,N
211,-0.235,0.695,-0.145,197.222,83.333,269.444,511.111,186.111,N
212,-0.270,0.830,-0.135,191.667,116.667,291.667,633.333,122.222,N
213,-0.190,0.675,-0.130,100.000,113.889,305.556,633.333,0.000,N
214,-0.255,0.660,-0.140,94.444,113.889,272.222,733.333,100.000,N
215,-0.215,0.825,-0.140,55.556,83.333,294.444,725.000,8.333,N
216,-0.210,0.825,-0.095,88.889,102.778,258.333,680.556,44.444,N
217,-0.165,0.740,-0.035,61.111,111.111,294.444,905.556,225.000,N
218,-0.180,0.760,-0.120,88.889,86.111,288.889,594.444,311.111,N
219,-0.170,1.000,-0.090,191.667,100.000,277.778,469.444,125.000,N
220,-0.190,0.805,-0.100,102.778,116.667,288.889,627.778,158.333,N
221,-0.180,0.785,-0.140,147.222,116.667,258.333,663.889,36.111,N
222,-0.195,0.965,-0.100,83.333,86.111,291.667,900.000,236.111,N
223,-0.170,0.930,-0.040,75.000,100.000,255.556,691.667,208.333,N
224,-0.130,0.780,-0.065,55.556,100.000,294.444,630.556,61.111,N
225,-0.170,0.835,-0.100,113.889,86.111,288.889,627.778,2.778,N
226,-0.100,0.880,-0.135,169.444,105.556,297.222,416.667,211.111,N
227,-0.240,0.825,-0.120,100.000,88.889,322.222,716.667,300.000,N
228,-0.120,0.885,-0.125,175.000,113.889,291.667,447.222,269.444,N
229,-0.200,0.925,-0.030,77.778,80.556,308.333,1013.889,566.667,N
230,-0.155,0.930,-0.095,102.778,86.111,275.000,558.333,455.556,N
231,-0.140,0.725,-0.105,91.667,102.778,308.333,558.333,0.000,N
232,-0.180,0.720,-0.125,152.778,113.889,308.333,675.000,116.667,N
233,-0.205,0.920,-0.120,197.222,88.889,325.000,727.778,52.778,N
234,-0.160,0.765,-0.090,83.333,80.556,255.556,586.111,141.667,N
235,-0.110,0.915,-0.050,88.889,100.000,291.667,438.889,147.222,N
236,-0.185,0.900,-0.045,197.222,88.889,325.000,1141.667,702.778,N
237,-0.165,0.915,-0.100,72.222,113.889,325.000,838.889,302.778,N
238,-0.155,0.800,-0.090,183.333,113.889,305.556,630.556,208.333,N
239,-0.140,0.680,0.260,166.667,102.778,391.667,516.667,113.889,N
240,-0.065,0.915,-0.090,150.000,97.222,255.556,363.889,152.778,N
241,-0.230,0.825,-0.120,75.000,77.778,291.667,641.667,277.778,N
242,-0.170,0.805,-0.100,69.444,116.667,322.222,761.111,119.444,N
243,-0.135,0.795,-0.105,161.111,105.556,302.778,691.667,69.444,N
244,-0.190,0.980,-0.090,119.444,86.111,305.556,725.000,33.333,N
245,-0.185,0.805,-0.085,61.111,108.333,288.889,708.333,16.667,N
246,-0.135,0.760,-0.105,186.111,116.667,305.556,641.667,66.667,N
247,-0.220,0.930,-0.075,152.778,75.000,294.444,719.444,77.778,N
248,-0.170,0.810,-0.085,113.889,113.889,280.556,691.667,27.778,N
249,-0.145,0.760,-0.030,100.000,75.000,294.444,858.333,166.667,N
250,-0.185,0.910,-0.065,130.556,83.333,275.000,691.667,166.667,N
251,-0.220,0.800,-0.135,119.444,80.556,308.333,694.444,2.778,N
252,-0.180,0.760,-0.100,138.889,102.778,294.444,647.222,47.222,N
253,-0.220,0.685,-0.100,61.111,108.333,288.889,638.889,8.333,N
254,-0.210,0.750,-0.135,158.333,83.333,291.667,597.222,41.667,N
255,-0.240,0.770,-0.130,177.778,113.889,244.444,669.444,72.222,N
256,-0.135,0.780,-0.120,197.222,113.889,288.889,419.444,250.000,N
257,-0.230,0.755,-0.090,155.556,105.556,297.222,658.333,238.889,N
258,-0.170,0.810,-0.100,100.000,100.000,258.333,611.111,47.222,N
259,-0.175,0.815,-0.075,158.333,86.111,294.444,677.778,66.667,N
260,-0.160,0.640,-0.125,130.556,111.111,272.222,500.000,177.778,N
261,-0.190,0.625,-0.075,77.778,77.778,319.444,750.000,250.000,N
262,-0.170,0.655,-0.115,136.111,91.667,302.778,591.667,158.333,N
263,-0.205,0.865,-0.085,150.000,113.889,325.000,708.333,116.667,N
264,-0.155,0.780,-0.055,66.667,116.667,288.889,622.222,86.111,N
265,-0.150,0.730,-0.030,191.667,108.333,294.444,591.667,30.556,N
266,-0.125,0.815,-0.075,194.444,111.111,288.889,466.667,125.000,N
267,-0.180,0.845,-0.070,69.444,100.000,297.222,661.111,194.444,N
268,-0.135,0.740,-0.090,158.333,111.111,280.556,536.111,125.000,N
269,-0.195,0.685,-0.125,86.111,100.000,272.222,597.222,61.111,N
270,-0.215,0.940,-0.115,100.000,86.111,305.556,830.556,233.333,N
271,-0.125,0.805,-0.010,75.000,80.556,288.889,875.000,44.444,N
272,-0.105,0.850,0.010,97.222,113.889,305.556,688.889,186.111,N
273,-0.130,1.070,0.025,194.444,86.111,308.333,1213.889,525.000,N
274,-0.055,0.905,-0.030,111.111,111.111,275.000,483.333,730.556,N
275,-0.130,0.800,-0.050,66.667,113.889,288.889,641.667,158.333,N
276,-0.140,0.825,-0.065,197.222,86.111,258.333,591.667,50.000,N
277,-0.170,0.970,-0.050,163.889,88.889,263.889,752.778,161.111,N
278,-0.145,0.800,-0.025,172.222,108.333,313.889,691.667,61.111,N
279,-0.155,0.800,-0.100,61.111,113.889,311.111,655.556,36.111,N
280,-0.200,0.840,-0.065,86.111,88.889,319.444,805.556,150.000,N
281,-0.200,0.760,-0.155,130.556,111.111,288.889,758.333,47.222,N
282,-0.240,0.760,-0.120,186.111,88.889,322.222,1041.667,283.333,N
283,-0.195,0.835,-0.095,144.444,88.889,294.444,641.667,400.000,N
284,-0.215,0.760,-0.135,191.667,111.111,286.111,833.333,191.667,N
285,-0.145,0.765,-0.055,188.889,113.889,288.889,491.667,341.667,N
286,-0.205,0.865,-0.125,138.889,88.889,288.889,650.000,158.333,N
287,-0.185,0.790,-0.110,88.889,108.333,330.556,786.111,136.111,N
288,-0.185,0.645,-0.070,169.444,111.111,305.556,613.889,172.222,N
289,-0.070,0.815,-0.030,152.778,111.111,400.000,400.000,213.889,N
290,-0.085,0.865,-0.170,127.778,105.556,300.000,372.222,27.778,N
291,-0.155,0.905,-0.040,166.667,113.889,325.000,1105.556,733.333,N
292,-0.160,0.740,-0.190,116.667,113.889,305.556,586.111,519.444,N
293,-0.250,0.760,-0.185,138.889,77.778,258.333,555.556,30.556,N
294,-0.220,0.730,-0.100,125.000,83.333,305.556,936.111,380.556,N
295,-0.205,0.825,-0.175,61.111,113.889,288.889,652.778,283.333,N
296,-0.175,0.845,-0.140,186.111,116.667,305.556,422.222,230.556,N
297,-0.210,0.800,-0.095,66.667,116.667,325.000,780.556,358.333,N
298,-0.170,0.690,-0.065,127.778,80.556,291.667,677.778,102.778,N
299,-0.175,0.840,-0.135,58.333,80.556,308.333,663.889,13.889,N
300,-0.205,0.795,-0.060,55.556,100.000,277.778,794.444,130.556,N
301,-0.185,0.755,-0.095,161.111,111.111,291.667,758.333,36.111,N
302,-0.210,0.795,-0.120,194.444,72.222,244.444,544.444,213.889,N
303,-0.210,0.820,-0.050,61.111,113.889,308.333,908.333,363.889,N
304,-0.120,0.770,-0.015,138.889,108.333,302.778,1194.444,286.111,N
305,-0.125,0.935,-0.030,161.111,83.333,308.333,619.444,575.000,N
306,-0.190,0.895,-0.125,72.222,100.000,275.000,758.333,138.889,N
307,-0.220,0.765,-0.145,66.667,113.889,288.889,630.556,127.778,N
308,-0.225,0.755,-0.100,111.111,80.556,280.556,625.000,5.556,N
309,-0.230,0.935,-0.050,55.556,83.333,311.111,788.889,163.889,N
310,-0.165,0.875,0.140,102.778,108.333,397.222,638.889,150.000,N
311,-0.055,0.745,-0.105,147.222,116.667,294.444,375.000,263.889,a
312,-0.105,0.805,-0.200,158.333,102.778,291.667,394.444,19.444,N
313,-0.280,0.840,-0.185,97.222,113.889,308.333,608.333,213.889,N
314,-0.245,0.675,-0.200,69.444,113.889,336.111,838.889,230.556,N
315,-0.265,0.650,-0.190,175.000,102.778,305.556,638.889,200.000,N
316,-0.185,0.885,-0.100,50.000,75.000,305.556,994.444,355.556,N
317,-0.155,0.710,-0.105,77.778,108.333,305.556,525.000,469.444,N
318,-0.195,0.765,-0.150,63.889,100.000,288.889,602.778,77.778,N
319,-0.200,0.740,-0.145,63.889,66.667,258.333,597.222,5.556,N
320,-0.165,0.980,-0.180,197.222,116.667,261.111,419.444,177.778,N
321,-0.235,0.795,-0.115,77.778,116.667,308.333,666.667,247.222,N
322,-0.115,0.795,-0.095,177.778,100.000,305.556,427.778,238.889,N
323,-0.230,0.675,-0.125,61.111,113.889,311.111,619.444,191.667,N
324,-0.235,0.510,-0.075,80.556,77.778,288.889,655.556,36.111,N
325,-0.270,0.750,-0.180,133.333,113.889,338.889,650.000,5.556,N
326,-0.230,0.660,-0.135,77.778,97.222,305.556,675.000,25.000,N
327,-0.210,0.715,-0.145,188.889,111.111,305.556,644.444,30.556,N
328,-0.230,0.845,-0.110,177.778,88.889,300.000,605.556,38.889,N
329,-0.200,0.675,-0.100,83.333,116.667,291.667,1022.222,416.667,N
330,-0.215,0.800,-0.115,88.889,113.889,305.556,852.778,169.444,N
331,-0.175,0.825,-0.080,100.000,88.889,275.000,797.222,55.556,N
332,-0.195,0.775,-0.120,144.444,113.889,305.556,763.889,33.333,N
333,-0.200,0.795,-0.145,91.667,83.333,280.556,761.111,2.778,N
334,-0.200,0.870,-0.130,141.667,80.556,319.444,800.000,38.889,N
335,-0.195,0.710,-0.080,55.556,105.556,277.778,694.444,105.556,N
336,-0.185,0.820,-0.080,77.778,97.222,261.111,661.111,33.333,N
337,-0.170,1.025,-0.090,161.111,83.333,275.000,697.222,36.111,N
338,-0.170,0.790,-0.055,163.889,113.889,319.444,886.111,188.889,N
339,-0.155,0.880,-0.105,63.889,80.556,288.889,830.556,55.556,N
340,-0.205,0.945,-0.070,88.889,91.667,302.778,758.333,72.222,N
341,-0.240,0.695,-0.030,77.778,105.556,294.444,855.556,97.222,N
342,-0.205,0.740,-0.060,180.556,100.000,275.000,641.667,213.889,N
343,-0.210,0.885,-0.065,155.556,72.222,269.444,852.778,211.111,N
344,-0.180,0.750,-0.015,66.667,116.667,294.444,827.778,25.000,N
345,-0.165,0.930,-0.040,61.111,83.333,286.111,750.000,77.778,N
346,-0.175,0.840,-0.050,58.333,86.111,300.000,569.444,180.556,N
347,-0.180,0.695,-0.095,66.667,116.667,305.556,530.556,38.889,N
348,-0.200,0.660,-0.140,141.667,102.778,294.444,575.000,44.444,N
349,-0.225,0.875,-0.185,177.778,88.889,311.111,702.778,127.778,N
350,-0.235,0.755,-0.160,50.000,77.778,308.333,727.778,25.000,N
351,-0.160,0.820,-0.085,175.000,105.556,294.444,452.778,275.000,N
352,-0.205,0.770,-0.095,58.333,100.000,283.333,600.000,147.222,N
353,-0.165,0.710,-0.145,197.222,113.889,275.000,472.222,127.778,N
354,-0.220,0.890,-0.170,152.778,108.333,311.111,625.000,152.778,N
355,-0.255,0.715,-0.185,72.222,105.556,297.222,697.222,72.222,N
356,-0.200,0.780,-0.090,183.333,116.667,308.333,680.556,16.667,N
357,-0.175,0.920,-0.120,136.111,80.556,305.556,688.889,8.333,N
358,-0.150,0.825,-0.105,188.889,100.000,322.222,513.889,175.000,N
359,-0.160,0.760,-0.055,175.000,105.556,297.222,619.444,105.556,N
360,-0.175,0.750,-0.070,197.222,116.667,311.111,627.778,8.333,N
361,-0.135,0.880,-0.090,144.444,77.778,88.889,591.667,36.111,N
362,-0.100,0.950,-0.135,191.667,113.889,322.222,433.333,158.333,N
363,-0.200,0.825,-0.065,150.000,113.889,302.778,627.778,194.444,N
364,-0.065,0.830,-0.125,144.444,108.333,313.889,388.889,238.889,N
365,-0.160,0.910,-0.010,55.556,77.778,308.333,780.556,391.667,N
366,-0.170,0.860,-0.105,72.222,105.556,311.111,733.333,47.222,N
