id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
60,-0.005,1.175,0.145,133.333,116.667,294.444,705.556,16.667,R
61,-0.150,1.000,0.075,130.556,105.556,277.778,675.000,30.556,R
62,-0.070,1.245,0.310,125.000,111.111,277.778,650.000,25.000,R
63,0.065,1.200,0.255,127.778,108.333,288.889,669.444,19.444,R
64,0.065,1.265,0.210,127.778,113.889,291.667,669.444,0.000,R
65,-0.030,1.160,0.210,136.111,116.667,286.111,658.333,11.111,R
66,0.105,1.365,0.415,136.111,116.667,305.556,663.889,5.556,R
67,0.145,1.360,0.320,138.889,105.556,302.778,702.778,38.889,R
68,-0.015,1.030,0.150,133.333,116.667,294.444,711.111,8.333,R
69,-0.080,1.155,0.280,136.111,102.778,288.889,669.444,41.667,R
70,-0.010,1.220,0.325,127.778,108.333,288.889,691.667,22.222,R
71,0.030,1.120,0.270,127.778,97.222,275.000,683.333,8.333,R
72,-0.065,1.035,0.080,122.222,105.556,269.444,661.111,22.222,R
73,-0.195,0.935,0.140,127.778,97.222,261.111,608.333,52.778,R
74,-0.025,1.305,0.315,130.556,97.222,288.889,633.333,25.000,R
75,0.075,1.285,0.455,144.444,102.778,308.333,680.556,47.222,R
76,0.180,1.345,0.415,138.889,111.111,291.667,683.333,2.778,R
77,0.145,1.260,0.330,152.778,116.667,305.556,675.000,8.333,R
78,0.140,1.145,0.335,136.111,116.667,305.556,616.667,58.333,R
79,0.125,1.225,0.335,125.000,97.222,261.111,594.444,22.222,R
80,0.045,1.105,0.165,133.333,102.778,255.556,594.444,0.000,R
81,-0.135,1.160,0.315,127.778,100.000,291.667,572.222,22.222,R
82,-0.005,1.285,0.375,138.889,91.667,286.111,594.444,22.222,R
83,0.075,1.265,0.430,144.444,100.000,291.667,655.556,61.111,R
84,0.215,1.390,0.460,136.111,102.778,294.444,675.000,19.444,R
85,0.180,1.305,0.225,136.111,116.667,305.556,697.222,22.222,R
86,-0.080,1.055,0.235,138.889,100.000,294.444,669.444,27.778,R
87,0.095,1.300,0.460,127.778,97.222,291.667,672.222,2.778,R
88,0.225,1.425,0.455,125.000,111.111,277.778,666.667,5.556,R
89,0.070,1.155,0.220,133.333,97.222,288.889,630.556,36.111,R
90,-0.260,1.010,0.295,127.778,113.889,277.778,605.556,25.000,R
91,0.005,1.450,0.735,119.444,75.000,272.222,600.000,5.556,R
92,0.430,1.680,0.635,136.111,100.000,277.778,652.778,52.778,R
93,0.440,1.795,0.390,127.778,80.556,280.556,727.778,75.000,N
94,0.275,1.550,0.135,141.667,75.000,286.111,730.556,2.778,N
95,0.060,1.535,0.175,138.889,80.556,288.889,700.000,30.556,N
96,0.265,1.905,0.170,136.111,66.667,272.222,680.556,19.444,N
97,0.200,1.755,0.170,127.778,58.333,258.333,691.667,11.111,N
98,0.150,1.595,0.140,136.111,80.556,288.889,672.222,19.444,N
99,0.165,1.550,0.010,141.667,72.222,258.333,675.000,2.778,N
100,0.020,1.400,0.035,136.111,66.667,275.000,647.222,27.778,N
101,0.170,1.655,0.200,130.556,75.000,272.222,638.889,8.333,N
102,0.205,1.720,0.175,141.667,69.444,294.444,691.667,52.778,N
103,0.085,1.525,-0.040,141.667,72.222,277.778,733.333,41.667,N
104,-0.080,1.500,0.090,147.222,77.778,288.889,697.222,36.111,N
105,0.200,1.625,0.225,130.556,63.889,277.778,677.778,19.444,N
106,0.205,1.655,0.115,127.778,66.667,269.444,697.222,19.444,N
107,-0.030,1.395,-0.230,127.778,75.000,272.222,683.333,13.889,N
108,0.040,1.610,0.210,133.333,75.000,255.556,638.889,44.444,N
109,0.200,1.705,0.160,127.778,72.222,258.333,661.111,22.222,N
110,0.090,1.470,-0.215,133.333,83.333,288.889,691.667,30.556,N
111,-0.280,1.185,-0.305,141.667,80.556,286.111,688.889,2.778,N
112,-0.095,1.535,-0.010,141.667,75.000,275.000,686.111,2.778,N
113,-0.030,1.650,0.040,138.889,77.778,302.778,711.111,25.000,N
114,0.070,1.505,0.045,138.889,69.444,258.333,688.889,22.222,N
115,-0.055,1.320,-0.125,125.000,66.667,272.222,663.889,25.000,N
116,-0.045,1.575,0.020,133.333,77.778,275.000,658.333,5.556,N
117,0.125,1.650,0.115,133.333,80.556,275.000,652.778,5.556,N
118,0.110,1.550,0.055,136.111,66.667,261.111,652.778,0.000,N
119,-0.035,1.340,-0.115,127.778,80.556,286.111,650.000,2.778,N
120,-0.170,1.455,0.005,133.333,80.556,291.667,644.444,5.556,N
121,0.045,1.510,0.070,130.556,77.778,288.889,663.889,19.444,N
122,-0.025,1.480,-0.065,133.333,77.778,272.222,669.444,5.556,N
123,-0.180,1.395,-0.135,141.667,69.444,291.667,691.667,22.222,N
124,-0.020,1.630,0.195,130.556,69.444,258.333,652.778,38.889,N
125,0.235,1.795,0.285,127.778,72.222,275.000,633.333,19.444,N
126,0.250,1.765,0.115,133.333,77.778,263.889,638.889,5.556,N
127,0.045,1.550,0.030,136.111,80.556,269.444,619.444,19.444,N
128,0.075,1.710,0.090,136.111,77.778,272.222,633.333,13.889,N
129,0.130,1.800,0.190,136.111,77.778,302.778,669.444,36.111,N
130,0.255,1.760,0.245,147.222,80.556,277.778,711.111,41.667,N
131,0.210,1.505,0.085,144.444,77.778,275.000,694.444,16.667,N
132,0.040,1.455,0.075,136.111,66.667,275.000,644.444,50.000,N
133,0.180,1.545,0.185,144.444,75.000,275.000,622.222,22.222,N
134,0.160,1.560,0.140,136.111,80.556,272.222,608.333,13.889,N
135,0.040,1.310,-0.055,122.222,80.556,283.333,619.444,11.111,N
136,-0.070,1.395,-0.015,133.333,75.000,272.222,611.111,8.333,N
137,0.010,1.535,-0.010,138.889,75.000,269.444,622.222,11.111,N
138,-0.030,1.460,-0.075,147.222,77.778,275.000,644.444,22.222,N
139,-0.135,1.380,-0.135,133.333,66.667,277.778,666.667,22.222,N
140,-0.065,1.545,0.090,130.556,80.556,291.667,650.000,16.667,N
141,0.085,1.490,0.080,138.889,69.444,261.111,672.222,22.222,N
142,0.050,1.465,-0.010,138.889,80.556,288.889,663.889,8.333,N
143,-0.080,1.380,-0.085,125.000,72.222,277.778,638.889,25.000,N
144,-0.005,1.590,0.105,136.111,69.444,261.111,633.333,5.556,N
145,0.095,1.575,0.080,136.111,75.000,275.000,641.667,8.333,N
146,0.015,1.450,-0.140,125.000,66.667,269.444,658.333,16.667,N
147,-0.160,1.320,-0.150,136.111,80.556,288.889,644.444,13.889,N
148,0.035,1.600,0.090,138.889,69.444,288.889,672.222,27.778,N
149,0.070,1.535,0.040,141.667,72.222,288.889,702.778,30.556,N
150,-0.075,1.270,-0.460,172.222,66.667,288.889,697.222,5.556,N
151,-0.485,1.160,-0.295,138.889,66.667,288.889,616.667,80.556,N
152,-0.240,1.605,-0.130,130.556,77.778,277.778,622.222,5.556,N
153,-0.060,1.830,-0.025,122.222,66.667,269.444,608.333,13.889,N
154,-0.060,1.745,-0.045,122.222,66.667,252.778,633.333,25.000,N
155,-0.195,1.360,-0.355,138.889,69.444,288.889,655.556,22.222,N
156,-0.080,1.570,0.275,130.556,77.778,288.889,641.667,13.889,N
157,0.415,1.870,0.340,138.889,75.000,288.889,686.111,44.444,N
158,0.215,1.560,-0.015,150.000,66.667,275.000,630.556,55.556,N
159,0.045,1.620,0.170,147.222,75.000,275.000,611.111,19.444,N
160,0.245,1.430,0.465,136.111,102.778,291.667,622.222,11.111,R
161,0.135,1.300,0.395,141.667,108.333,288.889,625.000,2.778,R
162,-0.125,0.850,0.085,127.778,97.222,275.000,613.889,11.111,R
163,-0.335,1.125,0.335,138.889,100.000,302.778,613.889,0.000,R
164,-0.005,1.245,0.365,127.778,97.222,269.444,602.778,11.111,R
165,-0.035,1.380,0.490,127.778,97.222,288.889,669.444,66.667,R
166,0.075,1.690,0.070,130.556,61.111,255.556,738.889,69.444,N
167,0.110,1.705,0.170,136.111,69.444,288.889,755.556,16.667,N
168,0.270,1.880,0.525,133.333,69.444,291.667,763.889,8.333,N
169,0.430,1.760,0.410,147.222,69.444,263.889,730.556,33.333,N
170,0.120,1.315,-0.200,130.556,61.111,272.222,647.222,83.333,N
171,-0.210,1.255,-0.075,136.111,77.778,269.444,622.222,25.000,N
172,0.055,1.630,0.090,133.333,77.778,275.000,597.222,25.000,N
173,0.095,1.555,0.030,133.333,77.778,280.556,602.778,5.556,N
174,-0.020,1.465,0.080,155.556,77.778,291.667,650.000,47.222,N
175,0.080,1.630,0.190,147.222,77.778,325.000,730.556,80.556,N
176,0.135,1.615,0.055,119.444,80.556,288.889,719.444,11.111,N
177,-0.105,1.100,-0.420,172.222,80.556,313.889,736.111,16.667,N
178,-0.300,1.335,0.020,136.111,75.000,288.889,644.444,91.667,N
179,0.145,1.705,0.195,127.778,72.222,275.000,627.778,16.667,N
180,0.175,1.685,0.120,130.556,77.778,258.333,638.889,11.111,N
181,0.005,1.400,-0.025,130.556,83.333,275.000,630.556,8.333,N
182,0.040,1.505,0.170,133.333,63.889,288.889,636.111,5.556,N
183,0.280,1.730,0.170,147.222,61.111,244.444,719.444,83.333,N
184,0.180,1.620,0.075,138.889,77.778,297.222,638.889,80.556,N
185,-0.145,1.330,-0.185,152.778,83.333,308.333,700.000,61.111,N
186,0.030,1.790,0.390,152.778,77.778,286.111,697.222,2.778,N
187,0.420,1.845,0.375,136.111,77.778,286.111,663.889,33.333,N
188,0.300,1.535,0.045,138.889,69.444,275.000,655.556,8.333,N
189,-0.045,1.345,-0.025,144.444,69.444,272.222,619.444,36.111,N
190,0.155,1.530,0.200,144.444,75.000,275.000,602.778,16.667,N
191,0.185,1.510,0.125,122.222,63.889,258.333,608.333,5.556,N
192,0.055,1.275,-0.165,138.889,69.444,275.000,652.778,44.444,N
193,-0.170,1.260,-0.070,138.889,77.778,302.778,663.889,11.111,N
194,0.045,1.490,-0.030,133.333,61.111,272.222,663.889,0.000,N
195,-0.030,1.385,-0.035,141.667,77.778,291.667,661.111,2.778,N
196,-0.155,1.070,-0.245,138.889,100.000,275.000,644.444,16.667,N
197,-0.250,0.725,-0.160,100.000,100.000,255.556,577.778,66.667,N
198,-0.050,1.350,-0.005,133.333,116.667,275.000,616.667,38.889,N
199,0.045,1.500,-0.005,127.778,100.000,277.778,658.333,41.667,N
200,-0.005,1.500,-0.005,133.333,100.000,261.111,688.889,30.556,N
201,0.130,1.680,0.330,127.778,83.333,277.778,666.667,22.222,N
202,0.355,1.660,0.270,130.556,75.000,272.222,680.556,13.889,N
203,0.155,1.540,-0.005,144.444,83.333,291.667,683.333,2.778,N
204,-0.025,1.460,0.090,141.667,80.556,305.556,661.111,22.222,N
205,0.090,1.460,0.075,138.889,75.000,275.000,652.778,8.333,N
206,0.035,1.560,-0.005,147.222,75.000,275.000,638.889,13.889,N
207,-0.075,1.410,0.000,141.667,75.000,277.778,597.222,41.667,N
208,0.060,1.545,0.175,133.333,75.000,283.333,591.667,5.556,N
209,0.255,1.620,0.305,133.333,80.556,275.000,594.444,2.778,N
210,0.215,1.435,0.195,138.889,69.444,272.222,641.667,47.222,N
211,0.040,1.375,-0.060,136.111,77.778,272.222,694.444,52.778,N
212,-0.070,1.520,0.180,147.222,75.000,294.444,677.778,16.667,N
213,0.300,1.625,0.260,138.889,72.222,277.778,675.000,2.778,N
214,0.175,1.525,0.050,136.111,77.778,286.111,680.556,5.556,N
215,-0.090,1.260,-0.130,147.222,72.222,288.889,677.778,2.778,N
216,0.060,1.490,0.255,130.556,77.778,277.778,633.333,44.444,N
217,0.225,1.505,0.150,125.000,72.222,261.111,644.444,11.111,N
218,0.045,1.365,-0.175,133.333,77.778,269.444,661.111,16.667,N
219,-0.270,1.185,-0.135,125.000,66.667,272.222,605.556,55.556,N
220,0.040,1.475,0.070,141.667,69.444,258.333,616.667,11.111,N
221,0.045,1.345,0.000,141.667,75.000,277.778,633.333,16.667,N
222,-0.130,1.195,-0.235,150.000,80.556,288.889,661.111,27.778,N
223,-0.285,1.320,-0.025,150.000,69.444,275.000,652.778,8.333,N
224,0.120,1.520,0.135,141.667,77.778,275.000,622.222,30.556,N
225,0.115,1.445,0.030,138.889,72.222,275.000,630.556,8.333,N
226,-0.135,1.315,-0.160,127.778,72.222,255.556,602.778,27.778,N
227,-0.395,1.315,-0.260,116.667,72.222,272.222,586.111,16.667,N
228,-0.195,1.225,0.265,130.556,63.889,261.111,586.111,0.000,R
229,0.125,1.460,0.535,127.778,86.111,277.778,613.889,27.778,R
230,0.290,1.320,0.270,136.111,116.667,305.556,638.889,25.000,R
231,-0.060,1.125,0.230,138.889,102.778,297.222,636.111,2.778,R
232,0.105,1.370,0.445,150.000,102.778,305.556,611.111,25.000,R
233,0.175,1.330,0.375,144.444,105.556,297.222,611.111,0.000,R
234,0.035,1.090,0.050,150.000,86.111,288.889,608.333,2.778,R
235,-0.195,1.080,0.105,141.667,100.000,288.889,591.667,16.667,R
236,-0.055,1.375,0.605,136.111,105.556,277.778,577.778,13.889,R
237,0.200,1.320,0.415,133.333,116.667,277.778,561.111,16.667,R
238,0.125,1.380,0.385,125.000,100.000,266.667,572.222,11.111,R
239,0.150,1.430,0.345,130.556,111.111,286.111,544.444,27.778,R
240,0.165,1.275,0.295,141.667,97.222,272.222,558.333,13.889,R
241,-0.005,1.170,0.200,152.778,100.000,291.667,580.556,22.222,R
242,-0.005,1.310,0.365,147.222,100.000,302.778,591.667,11.111,R
243,0.115,1.280,0.335,136.111,88.889,275.000,622.222,30.556,R
244,0.090,1.335,0.355,147.222,102.778,308.333,627.778,5.556,R
245,-0.155,0.945,0.185,125.000,102.778,275.000,608.333,19.444,R
246,-0.210,0.945,0.150,130.556,94.444,277.778,586.111,22.222,R
247,-0.110,1.185,0.215,119.444,91.667,272.222,572.222,13.889,R
248,-0.065,0.995,0.155,127.778,94.444,277.778,597.222,25.000,R
249,-0.085,1.025,0.145,144.444,97.222,291.667,619.444,22.222,R
250,-0.190,0.920,-0.040,136.111,83.333,277.778,638.889,19.444,R
251,-0.320,0.875,0.090,144.444,102.778,305.556,627.778,11.111,R
252,-0.105,1.095,0.215,138.889,91.667,288.889,608.333,19.444,R
253,-0.090,0.970,0.185,136.111,102.778,305.556,627.778,19.444,R
254,-0.025,1.015,0.225,138.889,100.000,294.444,636.111,8.333,R
255,-0.035,1.020,0.155,125.000,102.778,275.000,602.778,33.333,R
256,-0.110,0.945,0.085,122.222,88.889,275.000,600.000,2.778,R
257,-0.165,1.125,0.295,130.556,102.778,297.222,588.889,11.111,R
258,0.000,1.285,0.325,122.222,100.000,263.889,591.667,2.778,R
259,0.045,1.285,0.345,127.778,97.222,288.889,611.111,19.444,R
260,0.055,1.160,0.225,133.333,86.111,277.778,619.444,8.333,R
261,-0.130,0.830,0.015,141.667,86.111,291.667,641.667,22.222,R
262,-0.245,0.990,0.135,141.667,83.333,277.778,650.000,8.333,R
263,-0.060,1.135,0.225,133.333,97.222,291.667,652.778,2.778,R
264,-0.025,1.000,0.185,138.889,105.556,275.000,627.778,25.000,R
265,-0.180,0.815,0.040,130.556,100.000,291.667,611.111,16.667,R
266,-0.235,0.865,0.170,125.000,97.222,277.778,608.333,2.778,R
267,0.010,1.035,0.290,138.889,88.889,272.222,611.111,2.778,R
268,0.105,1.205,0.300,130.556,100.000,291.667,608.333,2.778,R
269,-0.015,0.970,0.160,133.333,102.778,277.778,636.111,27.778,R
270,-0.110,1.080,0.345,138.889,105.556,302.778,638.889,2.778,R
271,0.155,1.260,0.445,127.778,100.000,297.222,638.889,0.000,R
272,0.165,1.240,0.250,138.889,94.444,294.444,663.889,25.000,R
273,-0.070,0.955,0.200,130.556,83.333,277.778,638.889,25.000,R
274,0.000,1.210,0.445,138.889,63.889,272.222,625.000,13.889,R
275,0.355,1.395,0.550,141.667,102.778,280.556,619.444,5.556,R
276,0.270,1.240,0.300,125.000,108.333,277.778,600.000,19.444,R
277,-0.070,0.980,0.165,125.000,94.444,272.222,602.778,2.778,R
278,-0.085,0.980,0.195,138.889,88.889,275.000,577.778,25.000,R
279,-0.025,1.020,0.235,138.889,105.556,291.667,616.667,38.889,R
280,-0.005,0.960,0.135,138.889,102.778,291.667,666.667,50.000,R
281,-0.205,0.810,0.000,136.111,100.000,297.222,666.667,0.000,R
282,-0.220,0.900,0.235,138.889,100.000,294.444,655.556,11.111,R
283,0.090,1.090,0.320,138.889,94.444,286.111,647.222,8.333,R
284,0.025,1.045,0.150,136.111,100.000,288.889,627.778,19.444,R
285,-0.215,0.785,0.010,125.000,105.556,272.222,605.556,22.222,R
286,-0.245,0.870,0.155,122.222,94.444,280.556,597.222,8.333,R
287,-0.030,1.130,0.250,141.667,102.778,275.000,652.778,55.556,R
288,0.030,1.170,0.180,133.333,113.889,288.889,688.889,36.111,R
289,-0.130,0.950,0.015,144.444,102.778,305.556,683.333,5.556,R
290,-0.220,1.010,0.210,147.222,102.778,294.444,669.444,13.889,R
291,0.025,1.175,0.295,147.222,105.556,305.556,683.333,13.889,R
292,0.015,1.105,0.165,138.889,108.333,300.000,688.889,5.556,R
293,-0.220,0.935,0.105,141.667,97.222,286.111,658.333,30.556,R
294,-0.010,1.235,0.340,127.778,111.111,277.778,663.889,5.556,R
295,0.055,1.295,0.325,133.333,116.667,275.000,688.889,25.000,R
296,-0.050,1.050,0.180,133.333,113.889,288.889,652.778,36.111,R
297,-0.080,1.285,0.420,127.778,111.111,280.556,655.556,2.778,R
298,0.070,1.190,0.380,144.444,100.000,305.556,688.889,33.333,R
299,0.030,1.145,0.210,147.222,105.556,308.333,702.778,13.889,R
300,-0.135,1.080,0.320,136.111,77.778,305.556,686.111,16.667,R
301,0.095,1.340,0.405,136.111,102.778,305.556,686.111,0.000,R
302,0.105,1.320,0.395,127.778,111.111,272.222,672.222,13.889,R
303,-0.070,1.100,0.180,136.111,97.222,277.778,663.889,8.333,R
304,-0.090,1.105,0.400,130.556,102.778,291.667,638.889,25.000,R
305,0.115,1.310,0.315,130.556,116.667,291.667,652.778,13.889,R
306,-0.065,0.975,0.080,136.111,100.000,280.556,655.556,2.778,R
307,-0.350,0.630,0.125,150.000,113.889,294.444,661.111,5.556,R
308,-0.030,0.655,0.410,138.889,102.778,294.444,672.222,11.111,R
309,0.155,0.690,0.385,147.222,113.889,294.444,691.667,19.444,R
310,0.015,0.635,0.155,138.889,102.778,275.000,675.000,16.667,R
311,-0.115,0.690,0.245,133.333,116.667,291.667,661.111,13.889,R
312,0.085,0.725,0.400,136.111,105.556,277.778,638.889,22.222,R
313,0.115,0.600,0.310,125.000,102.778,275.000,616.667,22.222,R
314,-0.080,0.415,-0.040,136.111,116.667,275.000,611.111,5.556,R
315,-0.295,0.260,0.125,144.444,102.778,291.667,611.111,0.000,R
316,-0.005,0.615,0.280,130.556,113.889,291.667,636.111,25.000,R
317,-0.045,0.650,0.215,147.222,100.000,286.111,666.667,30.556,R
318,-0.175,0.625,0.000,150.000,113.889,305.556,672.222,5.556,R
319,-0.250,0.840,0.290,141.667,94.444,291.667,686.111,13.889,R
320,0.025,1.140,0.315,133.333,113.889,288.889,677.778,8.333,R
321,0.005,1.145,0.095,130.556,102.778,272.222,641.667,36.111,R
322,-0.210,1.070,0.090,127.778,111.111,275.000,636.111,5.556,R
323,-0.030,1.325,0.360,130.556,116.667,288.889,622.222,13.889,R
324,0.080,1.225,0.300,130.556,102.778,294.444,647.222,25.000,R
325,-0.005,1.160,0.120,141.667,105.556,277.778,675.000,27.778,R
326,-0.150,1.135,0.305,141.667,102.778,294.444,655.556,19.444,R
327,0.075,1.440,0.445,133.333,102.778,302.778,658.333,2.778,R
328,0.095,1.290,0.365,130.556,111.111,288.889,677.778,19.444,R
329,-0.055,1.035,0.190,141.667,108.333,288.889,647.222,30.556,R
330,-0.030,1.245,0.405,130.556,113.889,275.000,619.444,27.778,R
331,0.205,1.410,0.455,127.778,100.000,275.000,627.778,8.333,R
332,0.085,1.215,0.185,138.889,105.556,272.222,630.556,2.778,R
333,-0.120,0.965,0.090,127.778,111.111,275.000,622.222,8.333,R
334,-0.090,1.280,0.345,138.889,91.667,277.778,625.000,2.778,R
335,0.040,1.330,0.350,133.333,102.778,277.778,647.222,22.222,R
336,-0.015,1.080,0.195,138.889,97.222,291.667,688.889,41.667,R
337,-0.255,1.070,0.130,144.444,100.000,294.444,672.222,16.667,R
338,-0.045,1.290,0.395,133.333,102.778,294.444,652.778,19.444,R
339,0.165,1.460,0.400,127.778,97.222,252.778,650.000,2.778,R
340,0.100,1.285,0.215,133.333,113.889,280.556,619.444,30.556,R
341,-0.105,1.030,0.180,127.778,97.222,272.222,625.000,5.556,R
342,0.010,1.090,0.420,127.778,111.111,277.778,633.333,8.333,R
343,0.140,1.120,0.420,138.889,100.000,291.667,630.556,2.778,R
344,-0.020,1.010,0.145,141.667,111.111,294.444,652.778,22.222,R
345,-0.160,1.080,0.235,147.222,113.889,308.333,655.556,2.778,R
346,0.020,1.160,0.385,130.556,113.889,305.556,633.333,22.222,R
347,0.035,1.130,0.320,144.444,100.000,294.444,647.222,13.889,R
348,-0.055,1.030,0.175,130.556,108.333,269.444,633.333,13.889,R
349,-0.170,1.135,0.345,130.556,100.000,291.667,616.667,16.667,R
350,0.110,1.370,0.470,138.889,100.000,275.000,627.778,11.111,R
351,0.110,1.305,0.380,130.556,111.111,286.111,625.000,2.778,R
352,-0.010,1.205,0.250,133.333,113.889,275.000,650.000,25.000,R
353,-0.070,1.165,0.395,141.667,97.222,308.333,625.000,25.000,R
354,0.055,1.355,0.490,136.111,113.889,305.556,677.778,52.778,R
355,0.085,1.295,0.470,125.000,97.222,294.444,708.333,30.556,R
356,0.160,1.210,0.435,136.111,108.333,302.778,725.000,16.667,R
357,0.100,1.025,0.280,141.667,97.222,291.667,672.222,52.778,R
358,0.045,1.175,0.410,136.111,102.778,275.000,627.778,44.444,R
359,0.105,1.370,0.415,133.333,102.778,277.778,647.222,19.444,R
360,0.140,1.105,0.345,125.000,111.111,277.778,594.444,52.778,R
361,0.010,1.050,0.280,133.333,116.667,291.667,605.556,11.111,R
362,-0.055,1.160,0.415,141.667,100.000,291.667,627.778,22.222,R
363,0.205,1.230,0.470,141.667,97.222,291.667,647.222,19.444,R
364,0.135,1.215,0.400,133.333,113.889,305.556,661.111,13.889,R
365,-0.015,0.995,0.190,130.556,100.000,305.556,644.444,16.667,R
366,-0.110,1.090,0.385,125.000,94.444,275.000,641.667,2.778,R
367,0.120,1.340,0.460,133.333,113.889,280.556,641.667,0.000,R
368,0.165,1.240,0.385,127.778,105.556,277.778,627.778,13.889,R
369,0.045,1.085,0.155,127.778,108.333,272.222,636.111,8.333,R
370,-0.150,1.165,0.415,138.889,111.111,275.000,633.333,2.778,R
371,0.190,1.405,0.500,138.889,111.111,283.333,661.111,27.778,R
372,0.220,1.415,0.435,136.111,102.778,288.889,700.000,38.889,R
373,0.050,1.115,0.220,150.000,116.667,305.556,680.556,19.444,R
374,-0.030,1.180,0.350,136.111,97.222,305.556,686.111,5.556,R
375,0.065,1.230,0.345,144.444,111.111,291.667,688.889,2.778,R
376,0.030,1.165,0.200,138.889,105.556,269.444,661.111,27.778,R
377,-0.145,0.985,0.130,122.222,113.889,283.333,616.667,44.444,R
378,-0.095,1.170,0.415,138.889,97.222,272.222,613.889,2.778,R
379,0.135,1.280,0.435,136.111,116.667,288.889,613.889,0.000,R
380,0.100,1.195,0.325,138.889,100.000,291.667,638.889,25.000,R
