id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
37,0.120,1.660,-0.075,116.667,91.667,338.889,661.111,16.667,N
38,0.075,1.535,-0.130,133.333,83.333,302.778,683.333,22.222,N
39,-0.010,1.465,-0.155,125.000,88.889,305.556,658.333,25.000,N
40,-0.030,1.425,-0.175,125.000,88.889,338.889,636.111,22.222,N
41,-0.030,1.450,-0.160,133.333,83.333,327.778,644.444,8.333,N
42,-0.015,1.465,-0.165,133.333,86.111,319.444,658.333,13.889,N
43,-0.005,1.380,-0.155,127.778,88.889,311.111,661.111,2.778,N
44,0.000,1.505,-0.080,130.556,88.889,313.889,669.444,8.333,N
45,0.080,1.615,-0.065,133.333,105.556,350.000,636.111,33.333,N
46,0.105,1.615,-0.095,125.000,86.111,308.333,638.889,2.778,N
47,0.030,1.535,-0.170,113.889,91.667,327.778,644.444,5.556,N
48,-0.015,1.475,-0.205,138.889,91.667,313.889,672.222,27.778,N
49,-0.055,1.385,-0.210,136.111,86.111,308.333,644.444,27.778,N
50,-0.075,1.420,-0.195,130.556,86.111,333.333,641.667,2.778,N
51,-0.075,1.385,-0.200,127.778,86.111,319.444,638.889,2.778,N
52,-0.045,1.465,-0.130,136.111,66.667,313.889,655.556,16.667,N
53,0.060,1.590,0.000,133.333,88.889,333.333,636.111,19.444,N
54,0.140,1.700,-0.050,127.778,94.444,344.444,658.333,22.222,N
55,0.080,1.630,-0.160,125.000,88.889,313.889,655.556,2.778,N
56,-0.045,1.525,-0.220,133.333,100.000,322.222,650.000,5.556,N
57,-0.070,1.470,-0.220,130.556,86.111,330.556,636.111,13.889,N
58,-0.065,1.490,-0.205,141.667,94.444,330.556,669.444,33.333,N
59,-0.045,1.550,-0.145,133.333,88.889,336.111,663.889,5.556,N
60,0.015,1.550,-0.035,136.111,58.333,316.667,650.000,13.889,N
61,0.090,1.705,0.010,119.444,58.333,311.111,636.111,13.889,N
62,0.190,1.760,0.025,130.556,88.889,333.333,647.222,11.111,N
63,0.160,1.770,-0.035,130.556,86.111,330.556,638.889,8.333,N
64,0.120,1.645,-0.105,130.556,88.889,313.889,655.556,16.667,N
65,0.010,1.595,-0.170,119.444,97.222,302.778,669.444,13.889,N
66,0.005,1.590,-0.125,127.778,58.333,311.111,633.333,36.111,N
67,0.060,1.625,-0.070,127.778,58.333,302.778,633.333,0.000,N
68,0.065,1.685,-0.165,138.889,91.667,330.556,647.222,13.889,N
69,-0.010,1.545,-0.240,141.667,88.889,316.667,683.333,36.111,N
70,-0.070,1.460,-0.290,138.889,83.333,333.333,647.222,36.111,N
71,-0.100,1.525,-0.160,125.000,75.000,327.778,633.333,13.889,N
72,0.010,1.660,-0.075,116.667,61.111,322.222,638.889,5.556,N
73,0.120,1.790,-0.035,122.222,83.333,305.556,658.333,19.444,N
74,0.095,1.805,-0.135,133.333,94.444,316.667,658.333,0.000,N
75,0.000,1.590,-0.210,144.444,91.667,313.889,661.111,2.778,N
76,-0.065,1.445,-0.320,127.778,86.111,327.778,647.222,13.889,N
77,-0.180,1.320,-0.315,125.000,55.556,313.889,650.000,2.778,N
78,-0.175,1.330,-0.315,125.000,91.667,344.444,638.889,11.111,N
79,-0.175,1.380,-0.310,141.667,94.444,336.111,677.778,38.889,N
80,-0.165,1.395,-0.270,130.556,88.889,322.222,647.222,30.556,N
81,-0.110,1.390,-0.275,119.444,86.111,308.333,647.222,0.000,N
82,-0.165,1.390,-0.280,122.222,86.111,313.889,627.778,19.444,N
83,-0.160,1.375,-0.300,133.333,88.889,308.333,641.667,13.889,N
84,-0.135,1.345,-0.225,122.222,88.889,308.333,627.778,13.889,N
85,-0.095,1.475,-0.230,136.111,86.111,325.000,647.222,19.444,N
86,-0.070,1.455,-0.195,130.556,83.333,291.667,644.444,2.778,N
87,-0.050,1.480,-0.175,141.667,91.667,316.667,636.111,8.333,N
88,-0.030,1.485,-0.155,127.778,83.333,325.000,622.222,13.889,N
89,-0.025,1.530,-0.095,141.667,61.111,325.000,644.444,22.222,N
90,0.120,1.750,0.045,130.556,75.000,319.444,652.778,8.333,N
91,0.180,1.715,-0.110,138.889,91.667,322.222,641.667,11.111,N
92,-0.020,1.510,-0.340,133.333,91.667,305.556,627.778,13.889,N
93,-0.170,1.375,-0.225,136.111,83.333,350.000,638.889,11.111,N
94,0.015,1.670,0.010,113.889,58.333,316.667,644.444,5.556,N
95,0.220,1.830,-0.010,133.333,80.556,322.222,652.778,8.333,N
96,0.090,1.585,-0.290,136.111,100.000,338.889,661.111,8.333,N
97,-0.180,1.290,-0.285,130.556,83.333,327.778,636.111,25.000,N
98,-0.020,1.490,0.025,136.111,52.778,319.444,641.667,5.556,N
99,0.220,1.615,-0.040,111.111,88.889,352.778,633.333,8.333,N
100,0.090,1.485,-0.270,138.889,88.889,319.444,669.444,36.111,N
101,-0.200,1.255,-0.360,108.333,83.333,322.222,636.111,33.333,N
102,-0.135,1.240,-0.175,122.222,55.556,308.333,638.889,2.778,N
103,0.045,1.485,-0.010,119.444,83.333,322.222,630.556,8.333,N
104,0.170,1.630,-0.005,125.000,58.333,311.111,638.889,8.333,N
105,0.110,1.580,-0.045,116.667,88.889,327.778,625.000,13.889,N
106,0.060,1.420,-0.125,136.111,86.111,333.333,655.556,30.556,N
107,0.030,1.340,-0.100,119.444,58.333,316.667,652.778,2.778,N
108,0.025,1.435,-0.120,127.778,55.556,305.556,636.111,16.667,N
109,-0.045,1.360,-0.270,125.000,52.778,313.889,619.444,16.667,N
110,-0.110,1.310,-0.335,138.889,88.889,325.000,663.889,44.444,N
111,-0.175,1.335,-0.335,127.778,80.556,319.444,663.889,0.000,N
112,-0.145,1.320,-0.220,133.333,63.889,319.444,652.778,11.111,N
113,-0.055,1.435,-0.190,136.111,91.667,316.667,625.000,27.778,N
114,-0.095,1.415,-0.200,125.000,86.111,322.222,641.667,16.667,N
115,0.000,1.495,-0.070,130.556,58.333,338.889,641.667,0.000,N
116,0.165,1.725,0.045,113.889,58.333,322.222,647.222,5.556,N
117,0.160,1.680,-0.065,136.111,91.667,313.889,669.444,22.222,N
118,0.060,1.645,-0.150,113.889,88.889,344.444,641.667,27.778,N
119,0.015,1.475,-0.155,119.444,61.111,322.222,633.333,8.333,N
120,-0.020,1.415,-0.165,130.556,91.667,333.333,641.667,8.333,N
121,-0.025,1.455,-0.160,133.333,83.333,330.556,672.222,30.556,N
122,-0.005,1.440,-0.095,138.889,83.333,327.778,644.444,27.778,N
123,0.025,1.505,-0.060,122.222,52.778,308.333,636.111,8.333,N
124,0.110,1.565,-0.015,122.222,58.333,338.889,638.889,2.778,N
125,0.135,1.580,-0.010,130.556,88.889,305.556,661.111,22.222,N
126,0.120,1.615,0.000,138.889,91.667,311.111,641.667,19.444,N
127,0.115,1.545,-0.030,133.333,83.333,325.000,652.778,11.111,N
128,0.105,1.565,-0.040,130.556,83.333,311.111,641.667,11.111,N
129,0.105,1.630,-0.020,130.556,83.333,327.778,647.222,5.556,N
130,0.095,1.565,-0.060,125.000,88.889,316.667,625.000,22.222,N
131,0.095,1.600,0.000,136.111,88.889,347.222,658.333,33.333,N
132,0.200,1.755,0.115,127.778,86.111,327.778,652.778,5.556,N
133,0.260,1.835,0.015,133.333,91.667,288.889,647.222,5.556,N
134,0.130,1.755,-0.135,133.333,83.333,311.111,622.222,25.000,N
135,-0.015,1.510,-0.195,136.111,88.889,327.778,638.889,16.667,N
136,-0.075,1.410,-0.230,127.778,80.556,330.556,633.333,5.556,N
137,-0.070,1.430,-0.175,130.556,88.889,333.333,652.778,19.444,N
138,-0.035,1.545,-0.115,127.778,61.111,327.778,652.778,0.000,N
139,0.040,1.630,-0.040,133.333,86.111,313.889,633.333,19.444,N
140,0.105,1.680,-0.120,130.556,80.556,300.000,625.000,8.333,N
141,-0.010,1.535,-0.310,133.333,86.111,327.778,636.111,11.111,N
142,-0.190,1.275,-0.310,138.889,86.111,333.333,658.333,22.222,N
143,-0.135,1.380,-0.160,138.889,86.111,336.111,644.444,13.889,N
144,0.065,1.685,0.025,105.556,58.333,325.000,633.333,11.111,N
145,0.155,1.655,-0.140,122.222,88.889,311.111,622.222,11.111,N
146,-0.050,1.510,-0.290,133.333,83.333,313.889,650.000,27.778,N
147,-0.150,1.330,-0.340,133.333,86.111,313.889,638.889,11.111,N
148,-0.145,1.405,-0.245,133.333,88.889,330.556,655.556,16.667,N
149,-0.025,1.600,-0.110,122.222,63.889,347.222,650.000,5.556,N
150,0.060,1.610,-0.165,122.222,88.889,308.333,638.889,11.111,N
151,-0.010,1.535,-0.215,125.000,88.889,338.889,633.333,5.556,N
152,-0.060,1.520,-0.155,122.222,91.667,344.444,661.111,27.778,N
153,0.065,1.615,-0.020,130.556,55.556,308.333,658.333,2.778,N
154,0.135,1.680,-0.110,133.333,91.667,305.556,652.778,5.556,N
155,0.015,1.520,-0.165,125.000,91.667,313.889,625.000,27.778,N
156,0.000,1.470,-0.125,133.333,91.667,336.111,638.889,13.889,N
157,0.075,1.585,-0.045,127.778,83.333,308.333,630.556,8.333,N
158,0.125,1.635,-0.035,111.111,83.333,319.444,652.778,22.222,N
159,0.110,1.690,-0.070,133.333,88.889,305.556,655.556,2.778,N
160,0.085,1.570,-0.070,130.556,88.889,333.333,633.333,22.222,N
161,0.100,1.640,-0.050,130.556,86.111,311.111,633.333,0.000,N
162,0.100,1.600,-0.085,122.222,58.333,325.000,650.000,16.667,N
163,0.045,1.585,-0.130,138.889,97.222,311.111,675.000,25.000,N
164,0.005,1.510,-0.145,136.111,83.333,330.556,644.444,30.556,N
165,-0.015,1.495,-0.135,119.444,83.333,319.444,638.889,5.556,N
166,-0.005,1.530,-0.160,125.000,86.111,313.889,647.222,8.333,N
167,-0.010,1.515,-0.155,133.333,80.556,297.222,650.000,2.778,N
168,0.005,1.505,-0.150,138.889,61.111,316.667,644.444,5.556,N
169,0.020,1.595,-0.060,136.111,88.889,352.778,655.556,11.111,N
170,0.150,1.735,-0.035,127.778,88.889,311.111,655.556,0.000,N
171,0.075,1.675,-0.155,133.333,86.111,319.444,647.222,8.333,N
172,0.000,1.615,-0.185,133.333,88.889,319.444,636.111,11.111,N
173,-0.025,1.495,-0.225,136.111,86.111,325.000,663.889,27.778,N
174,-0.090,1.390,-0.270,130.556,86.111,313.889,669.444,5.556,N
175,-0.140,1.380,-0.320,133.333,83.333,308.333,658.333,11.111,N
176,-0.170,1.390,-0.270,133.333,88.889,300.000,636.111,22.222,N
177,-0.055,1.570,-0.180,136.111,63.889,322.222,644.444,8.333,N
178,-0.040,1.560,-0.260,127.778,91.667,313.889,644.444,0.000,N
179,-0.140,1.385,-0.340,127.778,86.111,322.222,655.556,11.111,N
180,-0.190,1.330,-0.350,138.889,94.444,308.333,677.778,22.222,N
181,-0.170,1.325,-0.280,133.333,105.556,333.333,638.889,38.889,N
182,-0.065,1.570,-0.130,125.000,61.111,313.889,627.778,11.111,N
183,0.070,1.650,-0.175,133.333,86.111,322.222,647.222,19.444,N
184,-0.015,1.590,-0.255,141.667,91.667,319.444,677.778,30.556,N
185,-0.080,1.450,-0.255,133.333,94.444,311.111,650.000,27.778,N
186,-0.065,1.470,-0.165,127.778,55.556,330.556,630.556,19.444,N
187,0.035,1.670,0.005,127.778,63.889,336.111,633.333,2.778,N
188,0.205,1.850,0.050,127.778,88.889,319.444,650.000,16.667,N
189,0.215,1.800,-0.015,133.333,91.667,313.889,644.444,5.556,N
190,0.140,1.760,-0.160,130.556,86.111,313.889,641.667,2.778,N
191,-0.040,1.395,-0.250,136.111,83.333,311.111,641.667,0.000,N
192,-0.090,1.290,-0.175,133.333,83.333,297.222,633.333,8.333,N
193,0.045,1.605,0.050,116.667,55.556,313.889,611.111,22.222,N
194,0.265,1.765,0.120,125.000,61.111,319.444,636.111,25.000,N
195,0.210,1.640,-0.175,133.333,91.667,316.667,661.111,25.000,N
196,-0.050,1.490,-0.280,127.778,86.111,313.889,650.000,11.111,N
197,-0.100,1.355,-0.280,133.333,86.111,316.667,641.667,8.333,N
198,-0.120,1.290,-0.235,133.333,91.667,319.444,650.000,8.333,N
199,-0.085,1.325,-0.230,127.778,83.333,327.778,647.222,2.778,N
200,-0.105,1.300,-0.230,125.000,55.556,336.111,658.333,11.111,N
201,-0.085,1.295,-0.230,133.333,88.889,305.556,663.889,5.556,N
202,-0.080,1.310,-0.190,127.778,83.333,313.889,636.111,27.778,N
203,0.010,1.410,-0.125,130.556,86.111,333.333,638.889,2.778,N
204,0.060,1.565,-0.155,116.667,88.889,341.667,655.556,16.667,N
205,0.005,1.495,-0.230,136.111,88.889,316.667,677.778,22.222,N
206,-0.060,1.375,-0.275,119.444,88.889,311.111,655.556,22.222,N
207,-0.100,1.310,-0.270,130.556,83.333,308.333,644.444,11.111,N
208,-0.125,1.315,-0.255,136.111,86.111,325.000,647.222,2.778,N
209,-0.110,1.355,-0.260,127.778,86.111,333.333,658.333,11.111,N
210,-0.090,1.370,-0.235,136.111,80.556,325.000,672.222,13.889,N
211,-0.040,1.445,-0.185,138.889,88.889,322.222,672.222,0.000,N
212,-0.035,1.495,-0.205,130.556,88.889,311.111,644.444,27.778,N
213,-0.030,1.455,-0.200,130.556,80.556,322.222,644.444,0.000,N
214,0.000,1.485,-0.125,136.111,61.111,316.667,644.444,0.000,N
215,0.110,1.660,-0.005,125.000,86.111,327.778,677.778,33.333,N
216,0.135,1.645,-0.115,136.111,88.889,319.444,652.778,25.000,N
217,0.015,1.570,-0.225,130.556,80.556,330.556,655.556,2.778,N
218,-0.070,1.430,-0.255,127.778,80.556,319.444,638.889,16.667,N
219,-0.075,1.370,-0.185,127.778,83.333,308.333,658.333,19.444,N
220,0.010,1.440,-0.100,136.111,86.111,327.778,647.222,11.111,N
221,0.105,1.670,0.035,141.667,105.556,341.667,666.667,19.444,N
222,0.220,1.790,-0.020,125.000,55.556,311.111,650.000,16.667,N
223,0.110,1.675,-0.155,133.333,86.111,300.000,647.222,2.778,N
224,0.035,1.565,-0.205,133.333,88.889,322.222,638.889,8.333,N
225,-0.050,1.370,-0.260,141.667,94.444,319.444,677.778,38.889,N
226,-0.070,1.375,-0.185,113.889,77.778,316.667,655.556,22.222,N
227,0.015,1.535,-0.105,125.000,83.333,305.556,650.000,5.556,N
228,0.095,1.695,-0.075,133.333,83.333,305.556,636.111,13.889,N
229,0.090,1.660,-0.185,136.111,83.333,325.000,644.444,8.333,N
230,-0.020,1.525,-0.265,136.111,86.111,316.667,636.111,8.333,N
231,-0.065,1.440,-0.325,127.778,88.889,341.667,652.778,16.667,N
232,-0.130,1.340,-0.345,125.000,88.889,308.333,661.111,8.333,N
233,-0.180,1.255,-0.335,119.444,86.111,311.111,638.889,22.222,N
234,-0.160,1.300,-0.290,130.556,86.111,311.111,625.000,13.889,N
235,-0.040,1.420,-0.195,138.889,88.889,327.778,652.778,27.778,N
236,-0.015,1.590,-0.185,133.333,83.333,294.444,672.222,19.444,N
237,0.010,1.500,-0.215,141.667,91.667,313.889,638.889,33.333,N
238,-0.045,1.470,-0.225,130.556,86.111,325.000,627.778,11.111,N
239,-0.070,1.325,-0.260,122.222,91.667,325.000,638.889,11.111,N
240,-0.075,1.355,-0.245,127.778,52.778,330.556,650.000,11.111,N
241,-0.055,1.405,-0.175,127.778,58.333,316.667,655.556,5.556,N
242,0.035,1.585,-0.115,138.889,91.667,319.444,663.889,8.333,N
243,0.060,1.560,-0.125,133.333,94.444,341.667,644.444,19.444,N
244,0.020,1.550,-0.145,130.556,91.667,322.222,647.222,2.778,N
245,0.035,1.485,-0.095,138.889,77.778,325.000,636.111,11.111,N
246,0.065,1.585,-0.085,144.444,88.889,319.444,666.667,30.556,N
247,0.060,1.510,-0.120,127.778,91.667,313.889,647.222,19.444,N
248,0.065,1.535,-0.130,130.556,80.556,297.222,641.667,5.556,N
249,0.085,1.670,0.020,127.778,61.111,305.556,630.556,11.111,N
250,0.240,1.835,0.035,138.889,86.111,297.222,644.444,13.889,N
251,0.215,1.750,-0.010,136.111,86.111,330.556,630.556,13.889,N
252,0.155,1.715,-0.065,144.444,91.667,347.222,647.222,16.667,N
253,0.090,1.660,-0.135,125.000,80.556,325.000,650.000,2.778,N
254,0.015,1.500,-0.125,133.333,91.667,316.667,644.444,5.556,N
255,0.065,1.580,-0.070,130.556,83.333,322.222,627.778,16.667,N
256,0.125,1.620,-0.050,133.333,88.889,341.667,655.556,27.778,N
257,0.100,1.565,-0.160,130.556,83.333,308.333,666.667,11.111,N
258,-0.025,1.465,-0.240,136.111,83.333,305.556,655.556,11.111,N
259,-0.075,1.335,-0.200,130.556,88.889,311.111,633.333,22.222,N
260,-0.010,1.515,-0.065,125.000,88.889,344.444,647.222,13.889,N
261,0.030,1.465,-0.255,113.889,80.556,316.667,650.000,2.778,N
262,-0.120,1.310,-0.340,130.556,83.333,322.222,658.333,8.333,N
263,-0.175,1.220,-0.345,138.889,80.556,311.111,666.667,8.333,N
264,-0.155,1.315,-0.335,133.333,88.889,319.444,641.667,25.000,N
265,-0.155,1.250,-0.310,127.778,83.333,305.556,647.222,5.556,N
266,-0.220,1.110,-0.385,136.111,61.111,316.667,661.111,13.889,N
267,-0.245,1.150,-0.350,136.111,102.778,347.222,680.556,19.444,N
268,-0.165,1.325,-0.220,136.111,58.333,319.444,644.444,36.111,N
269,-0.040,1.495,-0.155,122.222,58.333,319.444,630.556,13.889,N
270,-0.015,1.485,-0.165,119.444,94.444,319.444,641.667,11.111,N
271,0.010,1.580,-0.165,125.000,100.000,316.667,647.222,5.556,N
272,0.020,1.520,-0.160,138.889,86.111,319.444,647.222,0.000,N
273,-0.015,1.445,-0.220,141.667,86.111,322.222,663.889,16.667,N
274,-0.080,1.260,-0.225,127.778,83.333,322.222,633.333,30.556,N
275,-0.095,1.370,-0.195,116.667,61.111,316.667,644.444,11.111,N
276,-0.010,1.435,-0.110,127.778,61.111,313.889,633.333,11.111,N
277,0.020,1.570,-0.120,119.444,91.667,316.667,675.000,41.667,N
278,0.025,1.480,-0.105,133.333,83.333,325.000,650.000,25.000,N
279,0.050,1.430,-0.125,127.778,83.333,305.556,652.778,2.778,N
280,0.030,1.450,-0.105,130.556,58.333,311.111,641.667,11.111,N
281,0.070,1.550,-0.050,133.333,61.111,308.333,652.778,11.111,N
282,0.050,1.555,-0.170,130.556,91.667,336.111,638.889,13.889,N
283,-0.060,1.405,-0.200,133.333,94.444,341.667,663.889,25.000,N
284,-0.070,1.365,-0.220,122.222,88.889,308.333,661.111,2.778,N
285,-0.055,1.370,-0.210,136.111,86.111,305.556,650.000,11.111,N
286,-0.050,1.380,-0.205,127.778,91.667,311.111,625.000,25.000,N
287,-0.070,1.440,-0.195,141.667,86.111,352.778,655.556,30.556,N
288,-0.030,1.515,-0.130,138.889,55.556,300.000,661.111,5.556,N
289,-0.015,1.485,-0.225,136.111,94.444,311.111,647.222,13.889,N
290,-0.125,1.360,-0.290,116.667,88.889,313.889,625.000,22.222,N
291,-0.170,1.340,-0.310,138.889,91.667,322.222,638.889,13.889,N
292,-0.140,1.365,-0.295,125.000,86.111,338.889,638.889,0.000,N
293,-0.140,1.315,-0.320,136.111,91.667,336.111,647.222,8.333,N
294,-0.170,1.320,-0.280,130.556,86.111,338.889,652.778,5.556,N
295,-0.110,1.405,-0.150,116.667,58.333,319.444,630.556,22.222,N
296,0.000,1.470,-0.205,122.222,61.111,313.889,630.556,0.000,N
297,-0.070,1.375,-0.340,125.000,91.667,341.667,638.889,8.333,N
298,-0.195,1.270,-0.375,138.889,88.889,333.333,675.000,36.111,N
299,-0.205,1.315,-0.320,130.556,80.556,319.444,644.444,30.556,N
300,-0.135,1.360,-0.195,119.444,55.556,313.889,638.889,5.556,N
301,0.005,1.550,-0.135,111.111,58.333,350.000,630.556,8.333,N
302,0.010,1.515,-0.275,138.889,102.778,344.444,658.333,27.778,N
303,-0.120,1.400,-0.270,133.333,86.111,327.778,633.333,25.000,N
304,-0.080,1.465,-0.135,136.111,86.111,330.556,655.556,22.222,N
305,0.075,1.635,-0.130,133.333,100.000,319.444,647.222,8.333,N
306,-0.015,1.280,-0.260,127.778,91.667,313.889,641.667,5.556,N
307,-0.130,0.780,-0.285,133.333,102.778,347.222,622.222,19.444,N
308,-0.120,0.540,-0.155,122.222,116.667,369.444,652.778,30.556,N
309,0.045,1.000,-0.035,116.667,116.667,341.667,661.111,8.333,N
310,0.110,1.045,-0.110,136.111,111.111,325.000,652.778,8.333,N
311,0.025,0.910,-0.160,122.222,102.778,350.000,625.000,27.778,N
312,-0.010,0.900,-0.125,133.333,108.333,344.444,644.444,19.444,N
313,0.080,1.095,0.035,116.667,113.889,372.222,647.222,2.778,N
314,0.190,0.965,0.025,113.889,116.667,350.000,661.111,13.889,N
315,0.110,0.735,-0.085,144.444,116.667,341.667,669.444,8.333,N
316,0.020,0.955,-0.190,133.333,105.556,344.444,652.778,16.667,N
317,-0.070,1.165,-0.250,127.778,88.889,319.444,655.556,2.778,N
318,-0.110,1.250,-0.280,136.111,83.333,322.222,652.778,2.778,N
319,-0.115,1.320,-0.180,141.667,61.111,313.889,672.222,19.444,N
320,-0.005,1.435,-0.235,136.111,91.667,338.889,650.000,22.222,N
321,-0.120,1.340,-0.360,122.222,80.556,325.000,644.444,5.556,N
322,-0.195,1.275,-0.385,111.111,88.889,316.667,641.667,2.778,N
323,-0.190,1.220,-0.335,127.778,88.889,300.000,647.222,5.556,N
324,-0.180,1.285,-0.345,141.667,91.667,336.111,644.444,2.778,N
325,-0.215,1.185,-0.330,119.444,91.667,347.222,647.222,2.778,N
326,-0.145,1.270,-0.285,125.000,52.778,322.222,647.222,0.000,N
327,-0.130,1.405,-0.200,133.333,58.333,300.000,641.667,5.556,N
328,-0.005,1.500,-0.150,127.778,86.111,330.556,625.000,16.667,N
329,-0.025,1.550,-0.260,133.333,94.444,372.222,661.111,36.111,N
330,-0.095,1.385,-0.305,127.778,91.667,319.444,655.556,5.556,N
331,-0.145,1.380,-0.305,133.333,83.333,297.222,652.778,2.778,N
332,-0.135,1.300,-0.270,136.111,83.333,325.000,627.778,25.000,N
333,-0.060,1.405,-0.150,136.111,61.111,325.000,647.222,19.444,N
334,0.000,1.575,-0.230,127.778,91.667,350.000,647.222,0.000,N
335,-0.100,1.400,-0.295,130.556,88.889,319.444,672.222,25.000,N
336,-0.145,1.365,-0.320,136.111,83.333,302.778,669.444,2.778,N
337,-0.155,1.280,-0.240,138.889,83.333,327.778,641.667,27.778,N
338,-0.055,1.445,-0.160,130.556,86.111,316.667,630.556,11.111,N
339,0.060,1.695,-0.010,130.556,88.889,325.000,663.889,33.333,N
340,0.170,1.655,-0.170,136.111,100.000,325.000,669.444,5.556,N
341,-0.025,1.540,-0.240,119.444,88.889,311.111,650.000,19.444,N
342,-0.115,1.390,-0.275,119.444,88.889,319.444,630.556,19.444,N
343,-0.115,1.335,-0.240,130.556,86.111,333.333,650.000,19.444,N
344,-0.040,1.435,-0.170,122.222,55.556,319.444,650.000,0.000,N
345,0.030,1.530,-0.145,133.333,91.667,311.111,650.000,0.000,N
346,0.025,1.615,-0.140,122.222,91.667,338.889,661.111,11.111,N
347,-0.005,1.460,-0.185,127.778,77.778,322.222,647.222,13.889,N
348,-0.035,1.435,-0.200,119.444,80.556,302.778,636.111,11.111,N
349,-0.010,1.500,-0.115,125.000,91.667,319.444,641.667,5.556,N
350,0.095,1.665,-0.070,136.111,88.889,333.333,661.111,19.444,N
351,0.055,1.630,-0.160,133.333,80.556,327.778,658.333,2.778,N
352,-0.005,1.530,-0.205,127.778,91.667,322.222,650.000,8.333,N
353,-0.035,1.390,-0.210,133.333,86.111,302.778,647.222,2.778,N
354,-0.060,1.425,-0.195,147.222,88.889,305.556,658.333,11.111,N
355,-0.045,1.405,-0.165,133.333,88.889,336.111,638.889,19.444,N
356,0.010,1.465,-0.135,119.444,91.667,377.778,658.333,19.444,N
357,0.035,1.590,-0.150,127.778,88.889,308.333,669.444,11.111,N
358,-0.030,1.515,-0.210,113.889,83.333,325.000,652.778,16.667,N
359,-0.040,1.375,-0.245,136.111,88.889,327.778,636.111,16.667,N
360,-0.120,1.220,-0.530,136.111,86.111,94.444,658.333,22.222,N
361,-0.715,0.635,-0.080,136.111,86.111,-235763.889,672.222,13.889,N
362,-0.850,0.635,-0.775,133.333,61.111,375.000,650.000,22.222,N
363,-0.470,1.065,-0.320,122.222,58.333,316.667,627.778,22.222,N
364,-0.045,1.545,0.045,133.333,86.111,313.889,644.444,16.667,N
365,0.265,1.775,0.240,136.111,58.333,330.556,641.667,2.778,N
366,0.410,1.975,0.185,127.778,100.000,338.889,661.111,19.444,N
367,0.315,1.920,0.150,138.889,86.111,302.778,672.222,11.111,N
368,0.355,1.925,0.240,133.333,88.889,319.444,641.667,30.556,N
369,0.460,1.990,0.355,130.556,88.889,336.111,647.222,5.556,N
370,0.530,2.015,0.450,136.111,97.222,347.222,663.889,16.667,N
371,0.625,2.120,0.500,141.667,86.111,325.000,688.889,25.000,N
