id,Pamp,Ramp,Tamp,PR,QRS,QT,RRI,dRRI,label
240,-0.405,1.300,-0.550,50.000,75.000,383.333,983.333,16.667,J
241,-0.135,1.620,-0.220,50.000,77.778,380.556,936.111,47.222,J
242,-0.030,1.590,-0.280,47.222,72.222,380.556,936.111,0.000,J
243,-0.330,1.370,-0.605,55.556,83.333,386.111,930.556,5.556,J
244,-0.470,0.915,-0.860,47.222,80.556,380.556,938.889,8.333,J
245,-0.900,0.920,-1.000,52.778,80.556,-295813.889,922.222,16.667,J
246,-1.000,0.905,-1.000,296808.333,80.556,-296772.222,955.556,33.333,J
247,-0.795,0.880,-0.860,47.222,69.444,380.556,925.000,30.556,J
248,-0.530,1.270,-0.695,52.778,91.667,386.111,958.333,33.333,J
249,-0.695,1.215,-0.965,50.000,77.778,383.333,958.333,0.000,J
250,-0.985,-2.975,0.470,119.444,8.333,277.778,875.000,83.333,V
251,-0.335,1.420,-0.595,50.000,77.778,383.333,1063.889,188.889,J
252,-0.545,1.060,-0.885,50.000,75.000,383.333,1002.778,61.111,J
253,-0.945,0.735,-1.000,52.778,86.111,-303513.889,961.111,41.667,J
254,-1.000,-3.430,-0.125,304144.444,11.111,258.333,591.667,369.444,V
255,-1.000,0.675,-1.000,305233.333,72.222,-305197.222,1088.889,497.222,J
256,-1.000,0.820,-1.000,306238.889,80.556,-306200.000,1005.556,83.333,J
257,-1.000,1.010,-1.000,307202.778,88.889,-307163.889,963.889,41.667,J
258,-1.000,0.870,-1.000,308211.111,77.778,-308172.222,1008.333,44.444,J
259,-1.000,1.140,-1.000,309205.556,83.333,-309166.667,994.444,13.889,J
260,-0.845,1.140,-0.970,50.000,77.778,383.333,1022.222,27.778,J
261,-0.840,0.570,-0.795,52.778,66.667,369.444,1080.556,58.333,F
262,-1.000,-2.615,-0.225,312347.222,5.556,272.222,1038.889,41.667,V
263,-1.000,-2.840,0.355,313388.889,8.333,286.111,1041.667,2.778,V
264,-0.955,-2.775,0.525,144.444,8.333,261.111,1000.000,41.667,V
265,-0.920,-2.750,0.350,130.556,11.111,272.222,1019.444,19.444,V
266,-1.000,-2.920,0.320,316425.000,13.889,288.889,1016.667,2.778,V
267,-1.000,-2.880,0.380,317463.889,8.333,280.556,1038.889,22.222,V
268,-0.965,-2.735,0.525,136.111,13.889,294.444,1022.222,16.667,V
269,-0.905,-2.740,0.565,197.222,11.111,297.222,1061.111,38.889,V
270,-0.915,-2.705,0.475,141.667,8.333,258.333,1041.667,19.444,V
271,-0.930,-2.765,0.535,138.889,8.333,269.444,1030.556,11.111,V
272,-1.000,-2.855,0.275,322702.778,13.889,275.000,1083.333,52.778,V
273,-1.000,-2.935,0.370,323750.000,11.111,266.667,1047.222,36.111,V
274,-1.000,-2.905,0.260,324825.000,13.889,286.111,1075.000,27.778,V
275,-1.000,-2.930,0.355,325886.111,11.111,286.111,1061.111,13.889,V
276,-0.900,-2.600,0.760,108.333,11.111,261.111,1072.222,11.111,V
277,-0.590,-2.375,0.915,119.444,11.111,272.222,1111.111,38.889,V
278,-0.575,-2.385,0.890,136.111,8.333,261.111,1083.333,27.778,V
279,-0.565,-2.365,0.650,177.778,5.556,258.333,1175.000,91.667,V
280,-0.560,-1.450,0.020,30.556,5.556,319.444,1102.778,72.222,F
281,-0.260,1.790,-0.570,44.444,75.000,375.000,1083.333,19.444,J
282,-0.135,1.800,-0.330,50.000,80.556,383.333,1072.222,11.111,J
283,0.170,2.160,-0.065,47.222,77.778,375.000,1036.111,36.111,J
284,0.255,2.195,0.060,50.000,77.778,380.556,1083.333,47.222,J
285,0.190,2.230,-0.105,44.444,80.556,380.556,1047.222,36.111,J
286,0.095,1.985,-0.335,47.222,75.000,380.556,1075.000,27.778,J
287,-0.115,1.910,-0.275,50.000,91.667,386.111,1083.333,8.333,R
288,0.145,1.965,-0.140,47.222,72.222,375.000,1072.222,11.111,R
289,-0.215,1.880,-0.340,58.333,100.000,397.222,1063.889,8.333,R
290,-0.420,1.665,-0.525,166.667,97.222,402.778,1038.889,25.000,R
291,-0.760,1.430,-0.880,58.333,102.778,405.556,1052.778,13.889,R
292,-0.655,1.260,-0.985,50.000,80.556,383.333,1086.111,33.333,R
293,-0.965,1.330,-0.955,172.222,100.000,394.444,1102.778,16.667,R
294,-0.680,1.185,-1.000,52.778,83.333,-346369.444,1080.556,22.222,R
295,-0.960,1.275,-0.820,58.333,97.222,405.556,1100.000,19.444,R
296,-0.335,1.480,-0.510,47.222,72.222,380.556,1030.556,69.444,R
297,-0.480,1.545,-0.575,122.222,102.778,405.556,1069.444,38.889,R
298,-0.640,1.460,-0.750,58.333,102.778,391.667,1055.556,13.889,R
299,-0.380,1.360,-0.760,52.778,86.111,386.111,1075.000,19.444,R
300,-0.465,1.515,-0.715,50.000,80.556,383.333,1075.000,0.000,R
301,-0.390,1.450,-0.710,44.444,72.222,377.778,1036.111,38.889,R
302,-0.110,1.790,-0.220,50.000,80.556,383.333,1083.333,47.222,R
303,0.270,1.970,0.240,47.222,83.333,377.778,1061.111,22.222,R
304,0.855,2.045,0.525,52.778,77.778,383.333,1055.556,5.556,R
305,0.385,1.565,-0.100,52.778,77.778,105.556,1080.556,25.000,R
306,-0.445,0.900,-0.945,52.778,88.889,383.333,1061.111,19.444,R
307,-0.810,0.790,-1.000,50.000,80.556,-360202.778,1050.000,11.111,R
308,-0.975,0.690,-1.000,50.000,80.556,-361258.333,1052.778,2.778,R
309,-0.940,0.890,-1.000,47.222,72.222,-362308.333,1050.000,2.778,R
310,-0.920,0.805,-1.000,47.222,75.000,-363375.000,1063.889,13.889,R
311,-1.000,0.990,-1.000,364461.111,83.333,-364425.000,1052.778,11.111,R
312,-1.000,0.830,-1.000,365525.000,80.556,-365486.111,1063.889,11.111,R
313,-1.000,0.985,-1.000,366641.667,77.778,-366605.556,1116.667,52.778,R
314,-1.000,0.960,-1.000,367705.556,102.778,-367647.222,1063.889,52.778,R
315,-0.780,1.270,-0.995,50.000,83.333,380.556,1125.000,61.111,R
316,-0.955,1.320,-1.000,116.667,97.222,-369819.444,1047.222,77.778,R
317,-0.800,1.285,-1.000,47.222,80.556,-370952.778,1111.111,63.889,R
318,-0.715,1.270,-0.980,50.000,86.111,383.333,1075.000,36.111,R
319,-0.865,1.395,-1.000,58.333,100.000,-373144.444,1138.889,63.889,R
320,-0.705,1.260,-0.975,52.778,83.333,377.778,1088.889,50.000,R
321,-0.885,1.430,-0.870,58.333,100.000,405.556,1158.333,69.444,R
322,-0.500,1.440,-0.735,50.000,75.000,383.333,1111.111,47.222,R
323,0.710,2.570,1.030,58.333,102.778,405.556,1111.111,0.000,R
324,-1.000,2.315,0.920,378805.556,378847.222,378872.222,1133.333,22.222,R
325,0.380,1.465,-0.195,50.000,88.889,119.444,1113.889,19.444,R
326,-0.625,0.820,-1.000,50.000,72.222,-381005.556,1122.222,8.333,R
327,-1.000,0.665,-1.000,382111.111,100.000,-382052.778,1069.444,52.778,R
328,-1.000,0.670,-1.000,383208.333,80.556,-383169.444,1097.222,27.778,R
329,-1.000,0.915,-1.000,384311.111,100.000,-384252.778,1102.778,5.556,R
330,-1.000,0.860,-1.000,385413.889,86.111,-385375.000,1102.778,0.000,R
331,-1.000,0.905,-1.000,386511.111,77.778,-386477.778,1097.222,5.556,R
332,-1.000,0.740,-1.000,387575.000,100.000,-387516.667,1063.889,33.333,R
333,-1.000,0.835,-1.000,388611.111,100.000,-388552.778,1036.111,27.778,R
334,-0.825,1.150,-1.000,50.000,77.778,-389686.111,1111.111,75.000,R
335,-0.630,1.535,-0.895,50.000,77.778,383.333,1111.111,0.000,R
336,-0.485,1.485,-0.805,50.000,77.778,383.333,1122.222,11.111,R
337,-0.725,1.540,-0.750,58.333,97.222,405.556,1105.556,16.667,R
338,-0.380,1.615,-0.695,47.222,80.556,383.333,1097.222,8.333,R
339,-0.380,1.840,-0.540,50.000,80.556,383.333,1116.667,19.444,R
340,-0.445,1.865,-0.490,58.333,105.556,405.556,1072.222,44.444,R
341,-0.005,2.125,-0.240,50.000,83.333,386.111,1144.444,72.222,R
342,-0.305,1.940,-0.405,177.778,97.222,405.556,1094.444,50.000,R
343,-0.245,1.890,-0.545,50.000,77.778,380.556,1161.111,66.667,R
344,-0.275,1.760,-0.585,47.222,77.778,377.778,1122.222,38.889,R
345,-0.180,1.830,-0.390,50.000,83.333,386.111,1194.444,72.222,R
346,0.095,2.095,0.255,58.333,102.778,405.556,1133.333,61.111,R
347,-1.000,2.445,1.105,404347.222,404388.889,404694.444,1150.000,16.667,R
348,0.800,1.655,0.310,47.222,80.556,100.000,1105.556,44.444,R
349,-0.335,0.805,-0.760,50.000,75.000,380.556,1186.111,80.556,R
350,-0.925,0.385,-1.000,50.000,80.556,-407727.778,1125.000,61.111,R
351,-1.000,-0.005,-1.000,408938.889,94.444,-408880.556,1175.000,50.000,R
352,-1.000,-0.025,-1.000,410041.667,80.556,-410002.778,1102.778,72.222,R
